Sentence length: 5
[2019-04-28 00:40] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3168.22, Accuracy = 0.13, Loss = 2.303
[2019-04-28 00:50] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 11213.31, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:50] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 11156.22, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:50] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 11034.47, Accuracy = 0.83, Loss = 0.392
[2019-04-28 00:50] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 11157.38, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:50] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 11175.73, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:50] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 11060.38, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:50] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 11143.49, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:50] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 11120.40, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 11125.47, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 11129.40, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 11131.24, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 11061.52, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 11099.71, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 11066.31, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 11069.73, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 11047.86, Accuracy = 0.28, Loss = 2.366
[2019-04-28 00:51] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 11048.55, Accuracy = 0.44, Loss = 1.013
[2019-04-28 00:51] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 11027.67, Accuracy = 0.72, Loss = 0.601
[2019-04-28 00:51] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 10983.90, Accuracy = 0.99, Loss = 0.077
[2019-04-28 00:51] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 10559.18, Accuracy = 1.00, Loss = 0.017
[2019-04-28 00:51] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 11027.44, Accuracy = 1.00, Loss = 0.004
[2019-04-28 00:51] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 11171.31, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:51] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 11107.06, Accuracy = 0.87, Loss = 0.429
[2019-04-28 00:51] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 11199.98, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:51] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 11155.53, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:51] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 11054.00, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 11001.45, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 11040.82, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 11003.93, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 11004.16, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 10928.67, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 10998.07, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 10973.35, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 11008.67, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 10980.75, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:51] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 10874.66, Accuracy = 0.81, Loss = 0.525
[2019-04-28 00:51] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 10865.19, Accuracy = 0.93, Loss = 0.217
[2019-04-28 00:51] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 10838.43, Accuracy = 0.89, Loss = 0.307
[2019-04-28 00:51] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 10973.79, Accuracy = 1.00, Loss = 0.011
[2019-04-28 00:51] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 10889.43, Accuracy = 1.00, Loss = 0.003
[2019-04-28 00:51] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 10872.01, Accuracy = 0.29, Loss = 3.869
[2019-04-28 00:51] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 10950.74, Accuracy = 1.00, Loss = 0.003
[2019-04-28 00:52] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 10880.61, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:52] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 10939.80, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 10908.02, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 10830.56, Accuracy = 0.34, Loss = 1.877
[2019-04-28 00:52] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 10849.82, Accuracy = 1.00, Loss = 0.006
[2019-04-28 00:52] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 10848.51, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:52] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 10872.23, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 10854.65, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 10861.90, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 10870.69, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 10885.46, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 10892.97, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 10851.58, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 10805.49, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:52] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 10776.43, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:52] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 10761.52, Accuracy = 1.00, Loss = 0.000
Done training.
Sentence length: 10
[2019-04-28 00:52] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 10229.04, Accuracy = 0.15, Loss = 2.302
[2019-04-28 00:52] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 10466.95, Accuracy = 0.09, Loss = 2.305
[2019-04-28 00:52] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 10388.37, Accuracy = 0.31, Loss = 1.655
[2019-04-28 00:52] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 10377.33, Accuracy = 0.46, Loss = 1.343
[2019-04-28 00:52] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 10387.77, Accuracy = 0.59, Loss = 1.195
[2019-04-28 00:52] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 10411.94, Accuracy = 0.56, Loss = 0.982
[2019-04-28 00:52] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 10398.43, Accuracy = 0.58, Loss = 0.966
[2019-04-28 00:52] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 10066.77, Accuracy = 0.70, Loss = 0.773
[2019-04-28 00:52] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 10061.11, Accuracy = 0.69, Loss = 0.739
[2019-04-28 00:52] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 10019.61, Accuracy = 0.66, Loss = 0.718
[2019-04-28 00:52] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 9977.90, Accuracy = 0.77, Loss = 0.504
[2019-04-28 00:52] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 9911.40, Accuracy = 0.83, Loss = 0.413
[2019-04-28 00:52] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 10052.26, Accuracy = 0.63, Loss = 0.708
[2019-04-28 00:52] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 10068.09, Accuracy = 0.74, Loss = 0.458
[2019-04-28 00:52] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 10045.86, Accuracy = 0.73, Loss = 0.575
[2019-04-28 00:52] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 10055.46, Accuracy = 0.77, Loss = 0.765
[2019-04-28 00:52] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 10034.41, Accuracy = 1.00, Loss = 0.035
[2019-04-28 00:52] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 10001.88, Accuracy = 0.95, Loss = 0.122
[2019-04-28 00:53] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 10080.19, Accuracy = 1.00, Loss = 0.005
[2019-04-28 00:53] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 10067.53, Accuracy = 1.00, Loss = 0.003
[2019-04-28 00:53] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 10062.81, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:53] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 10049.62, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:53] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 10055.08, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:53] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 9916.89, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:53] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 10009.53, Accuracy = 0.88, Loss = 0.283
[2019-04-28 00:53] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 10049.81, Accuracy = 1.00, Loss = 0.008
[2019-04-28 00:53] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 9521.18, Accuracy = 1.00, Loss = 0.003
[2019-04-28 00:53] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 10050.37, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:53] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 10093.46, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:53] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 10011.58, Accuracy = 0.39, Loss = 1.401
[2019-04-28 00:53] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 10009.90, Accuracy = 0.62, Loss = 0.896
[2019-04-28 00:53] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 10014.38, Accuracy = 0.90, Loss = 0.562
[2019-04-28 00:53] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 10031.97, Accuracy = 0.88, Loss = 0.400
[2019-04-28 00:53] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 10013.07, Accuracy = 0.90, Loss = 0.317
[2019-04-28 00:53] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 10003.56, Accuracy = 0.88, Loss = 0.248
[2019-04-28 00:53] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 10022.23, Accuracy = 0.82, Loss = 0.359
[2019-04-28 00:53] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 10007.66, Accuracy = 0.90, Loss = 0.218
[2019-04-28 00:53] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 9974.93, Accuracy = 1.00, Loss = 0.049
[2019-04-28 00:53] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 10028.78, Accuracy = 1.00, Loss = 0.018
[2019-04-28 00:53] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 9984.40, Accuracy = 0.88, Loss = 0.307
[2019-04-28 00:53] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 10007.47, Accuracy = 0.58, Loss = 1.268
[2019-04-28 00:53] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 10076.60, Accuracy = 0.95, Loss = 0.154
[2019-04-28 00:53] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 10052.26, Accuracy = 0.87, Loss = 0.187
[2019-04-28 00:53] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 10012.33, Accuracy = 0.88, Loss = 0.193
[2019-04-28 00:53] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 10049.43, Accuracy = 1.00, Loss = 0.005
[2019-04-28 00:53] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 10083.22, Accuracy = 1.00, Loss = 0.003
[2019-04-28 00:53] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 10070.55, Accuracy = 1.00, Loss = 0.003
[2019-04-28 00:53] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 10067.71, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:53] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 9971.60, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:53] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 9919.28, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:54] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 9870.04, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:54] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 9996.85, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 9905.55, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 9991.08, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 10076.03, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 10041.54, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 10041.35, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 10037.22, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 10087.77, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 10049.81, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:54] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 10014.38, Accuracy = 0.23, Loss = 2.270
[2019-04-28 00:54] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 9982.72, Accuracy = 0.48, Loss = 1.138
[2019-04-28 00:54] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 10072.06, Accuracy = 0.49, Loss = 1.065
[2019-04-28 00:54] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 10035.35, Accuracy = 0.48, Loss = 1.806
[2019-04-28 00:54] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 10069.04, Accuracy = 0.63, Loss = 0.743
[2019-04-28 00:54] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 10039.66, Accuracy = 0.59, Loss = 0.823
[2019-04-28 00:54] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 9399.66, Accuracy = 0.52, Loss = 0.908
[2019-04-28 00:54] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 9986.07, Accuracy = 0.57, Loss = 0.815
[2019-04-28 00:54] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 10049.43, Accuracy = 0.66, Loss = 0.689
[2019-04-28 00:54] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 10013.82, Accuracy = 0.62, Loss = 0.854
[2019-04-28 00:54] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 9922.58, Accuracy = 0.54, Loss = 0.884
[2019-04-28 00:54] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 9962.53, Accuracy = 0.70, Loss = 0.638
[2019-04-28 00:54] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 9894.41, Accuracy = 0.67, Loss = 0.764
[2019-04-28 00:54] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 9945.37, Accuracy = 0.55, Loss = 0.942
[2019-04-28 00:54] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 9971.60, Accuracy = 0.59, Loss = 0.820
[2019-04-28 00:54] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 10016.06, Accuracy = 0.59, Loss = 0.806
[2019-04-28 00:54] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 9934.14, Accuracy = 0.53, Loss = 0.930
[2019-04-28 00:54] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 9868.41, Accuracy = 0.60, Loss = 0.803
[2019-04-28 00:54] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 9884.21, Accuracy = 0.66, Loss = 0.699
[2019-04-28 00:54] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 9887.13, Accuracy = 0.62, Loss = 0.781
[2019-04-28 00:54] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 9893.14, Accuracy = 0.54, Loss = 0.966
[2019-04-28 00:55] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 9638.10, Accuracy = 0.60, Loss = 0.808
[2019-04-28 00:55] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 9731.03, Accuracy = 0.55, Loss = 0.845
[2019-04-28 00:55] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 9913.23, Accuracy = 0.66, Loss = 0.778
[2019-04-28 00:55] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 9848.31, Accuracy = 0.46, Loss = 3.024
[2019-04-28 00:55] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 9872.22, Accuracy = 0.62, Loss = 0.754
[2019-04-28 00:55] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 9831.72, Accuracy = 0.62, Loss = 0.812
[2019-04-28 00:55] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 9800.85, Accuracy = 0.64, Loss = 0.748
[2019-04-28 00:55] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 9874.76, Accuracy = 0.56, Loss = 0.847
[2019-04-28 00:55] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 9880.57, Accuracy = 0.66, Loss = 0.717
[2019-04-28 00:55] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 9874.03, Accuracy = 0.61, Loss = 0.856
[2019-04-28 00:55] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 9868.41, Accuracy = 0.66, Loss = 0.753
[2019-04-28 00:55] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 9845.24, Accuracy = 0.61, Loss = 0.769
[2019-04-28 00:55] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 9920.01, Accuracy = 0.60, Loss = 0.832
[2019-04-28 00:55] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 9897.88, Accuracy = 0.64, Loss = 0.754
[2019-04-28 00:55] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 9834.24, Accuracy = 0.28, Loss = 4.434
[2019-04-28 00:55] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 9865.50, Accuracy = 0.62, Loss = 0.827
[2019-04-28 00:55] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 9878.21, Accuracy = 0.66, Loss = 0.747
[2019-04-28 00:55] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 9961.42, Accuracy = 0.59, Loss = 0.834
[2019-04-28 00:55] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 9972.53, Accuracy = 0.60, Loss = 0.786
[2019-04-28 00:55] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 9958.28, Accuracy = 0.59, Loss = 0.842
Done training.
Sentence length: 11
[2019-04-28 00:55] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 9419.94, Accuracy = 0.09, Loss = 2.303
[2019-04-28 00:55] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 9650.05, Accuracy = 0.10, Loss = 2.301
[2019-04-28 00:55] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 9658.90, Accuracy = 0.09, Loss = 2.303
[2019-04-28 00:55] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 9615.66, Accuracy = 0.10, Loss = 2.295
[2019-04-28 00:55] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 9620.83, Accuracy = 0.26, Loss = 1.654
[2019-04-28 00:55] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 9611.18, Accuracy = 0.37, Loss = 1.428
[2019-04-28 00:55] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 9599.32, Accuracy = 0.28, Loss = 1.312
[2019-04-28 00:55] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 9627.04, Accuracy = 0.50, Loss = 1.171
[2019-04-28 00:55] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 9614.45, Accuracy = 0.54, Loss = 0.992
[2019-04-28 00:55] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 9601.73, Accuracy = 0.51, Loss = 0.948
[2019-04-28 00:55] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 9494.75, Accuracy = 0.52, Loss = 0.939
[2019-04-28 00:55] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 9590.75, Accuracy = 0.66, Loss = 0.747
[2019-04-28 00:56] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 9398.01, Accuracy = 0.66, Loss = 0.824
[2019-04-28 00:56] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 9426.40, Accuracy = 0.45, Loss = 0.828
[2019-04-28 00:56] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 9395.22, Accuracy = 0.69, Loss = 0.608
[2019-04-28 00:56] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 9396.04, Accuracy = 0.81, Loss = 0.334
[2019-04-28 00:56] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 9402.95, Accuracy = 0.98, Loss = 0.252
[2019-04-28 00:56] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 9406.58, Accuracy = 0.62, Loss = 0.651
[2019-04-28 00:56] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 9394.40, Accuracy = 0.89, Loss = 0.277
[2019-04-28 00:56] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 9409.54, Accuracy = 0.84, Loss = 0.319
[2019-04-28 00:56] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 9423.09, Accuracy = 0.94, Loss = 0.182
[2019-04-28 00:56] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 9409.71, Accuracy = 0.98, Loss = 0.167
[2019-04-28 00:56] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 9431.03, Accuracy = 0.92, Loss = 0.184
[2019-04-28 00:56] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 9378.31, Accuracy = 0.94, Loss = 0.154
[2019-04-28 00:56] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 9435.01, Accuracy = 0.98, Loss = 0.104
[2019-04-28 00:56] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 9391.60, Accuracy = 1.00, Loss = 0.035
[2019-04-28 00:56] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 9401.47, Accuracy = 0.98, Loss = 0.082
[2019-04-28 00:56] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 9374.55, Accuracy = 1.00, Loss = 0.005
[2019-04-28 00:56] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 9430.04, Accuracy = 0.95, Loss = 0.280
[2019-04-28 00:56] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 9481.00, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:56] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 9378.97, Accuracy = 0.30, Loss = 4.316
[2019-04-28 00:56] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 9352.83, Accuracy = 0.92, Loss = 0.116
[2019-04-28 00:56] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 9402.13, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:56] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 9408.39, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:56] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 9399.66, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:56] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 9331.69, Accuracy = 1.00, Loss = 0.074
[2019-04-28 00:56] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 9207.50, Accuracy = 0.89, Loss = 0.299
[2019-04-28 00:56] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 9439.82, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:56] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 9317.44, Accuracy = 0.97, Loss = 0.078
[2019-04-28 00:56] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 9386.02, Accuracy = 1.00, Loss = 0.002
[2019-04-28 00:56] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 9272.38, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:56] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 9340.62, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:57] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 9355.76, Accuracy = 1.00, Loss = 0.001
[2019-04-28 00:57] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 9338.83, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:57] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 9356.41, Accuracy = 1.00, Loss = 0.000
[2019-04-28 00:57] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 9338.51, Accuracy = 0.45, Loss = 2.891
[2019-04-28 00:57] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 9344.36, Accuracy = 0.76, Loss = 0.268
[2019-04-28 00:57] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 9312.91, Accuracy = 0.73, Loss = 0.851
[2019-04-28 00:57] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 9354.29, Accuracy = 0.81, Loss = 0.260
[2019-04-28 00:57] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 9397.19, Accuracy = 0.80, Loss = 0.269
[2019-04-28 00:57] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 9312.43, Accuracy = 0.77, Loss = 0.799
