Sentence length: 5
[2019-05-01 17:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1887.12, Accuracy = 0.13, Loss = 2.303
[2019-05-01 18:13] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 2034.95, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:13] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 2039.53, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:13] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 2035.33, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:13] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 2036.01, Accuracy = 0.09, Loss = 2.301
[2019-05-01 18:13] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 2038.17, Accuracy = 0.06, Loss = 2.303
[2019-05-01 18:13] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 2038.34, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:14] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 2034.06, Accuracy = 0.11, Loss = 2.301
[2019-05-01 18:14] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 2035.81, Accuracy = 0.15, Loss = 2.300
[2019-05-01 18:14] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 2016.45, Accuracy = 0.13, Loss = 2.302
[2019-05-01 18:14] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 2030.09, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:14] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 2036.07, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:14] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 2035.82, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:14] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 2036.65, Accuracy = 0.07, Loss = 2.302
[2019-05-01 18:14] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 2039.66, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:15] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 2034.57, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:15] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 2037.55, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:15] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 2033.28, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:15] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 2020.10, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:15] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 2030.52, Accuracy = 0.07, Loss = 2.304
[2019-05-01 18:15] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 2034.38, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:15] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 2039.34, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:15] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 2020.62, Accuracy = 0.08, Loss = 2.301
[2019-05-01 18:15] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 2020.80, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:16] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 2017.27, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:16] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 2018.77, Accuracy = 0.14, Loss = 2.302
[2019-05-01 18:16] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 2016.06, Accuracy = 0.10, Loss = 2.301
[2019-05-01 18:16] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 2021.40, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:16] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 2018.41, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:16] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 2017.28, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:16] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 2023.29, Accuracy = 0.12, Loss = 2.300
[2019-05-01 18:16] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 2000.67, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:17] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 2012.80, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:17] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 2015.77, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:17] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 2019.59, Accuracy = 0.11, Loss = 2.304
[2019-05-01 18:17] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 2001.46, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:17] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 2015.99, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:17] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 2003.24, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:17] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 2012.46, Accuracy = 0.11, Loss = 2.301
[2019-05-01 18:17] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 2017.99, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:17] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 2000.20, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:18] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 2017.36, Accuracy = 0.12, Loss = 2.301
[2019-05-01 18:18] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 2000.66, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:18] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 2001.22, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:18] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 2018.79, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:18] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 2016.31, Accuracy = 0.13, Loss = 2.302
[2019-05-01 18:18] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 2016.91, Accuracy = 0.15, Loss = 2.301
[2019-05-01 18:18] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 2001.09, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:18] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 2021.94, Accuracy = 0.14, Loss = 2.302
[2019-05-01 18:19] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 1999.00, Accuracy = 0.05, Loss = 2.306
[2019-05-01 18:19] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 2013.62, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:19] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 2016.99, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:19] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 2016.27, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:19] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 2003.36, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:19] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 2003.33, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:19] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 2009.17, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:19] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 2018.52, Accuracy = 0.10, Loss = 2.301
[2019-05-01 18:20] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 2014.41, Accuracy = 0.12, Loss = 2.304
[2019-05-01 18:20] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 2016.86, Accuracy = 0.08, Loss = 2.302
[2019-05-01 18:20] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 2011.84, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:20] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 1995.13, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:20] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 2020.58, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:20] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 2019.76, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:20] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 2016.69, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:20] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 2018.57, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:20] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 1995.23, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:21] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 2016.69, Accuracy = 0.11, Loss = 2.300
[2019-05-01 18:21] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 2022.28, Accuracy = 0.14, Loss = 2.302
[2019-05-01 18:21] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 2017.18, Accuracy = 0.16, Loss = 2.302
[2019-05-01 18:21] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 2017.57, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:21] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 2000.93, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:21] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 2002.18, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:21] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 2023.85, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:21] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 2016.67, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:22] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 2017.94, Accuracy = 0.05, Loss = 2.302
[2019-05-01 18:22] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 2017.33, Accuracy = 0.11, Loss = 2.304
[2019-05-01 18:22] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 2015.85, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:22] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 2015.24, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:22] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 2021.18, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:22] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 2017.69, Accuracy = 0.16, Loss = 2.301
[2019-05-01 18:22] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 2014.65, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:22] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 2017.78, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:23] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 2008.81, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:23] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 2015.37, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:23] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 2003.46, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:23] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 2008.08, Accuracy = 0.14, Loss = 2.302
[2019-05-01 18:23] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 2017.40, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:23] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 2003.65, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:23] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 2017.48, Accuracy = 0.12, Loss = 2.302
Done training.
Sentence length: 13
[2019-05-01 18:24] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1882.66, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:24] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 1883.12, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:24] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 1887.30, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:24] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 1884.04, Accuracy = 0.16, Loss = 2.300
[2019-05-01 18:24] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 1888.17, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:24] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 1883.38, Accuracy = 0.09, Loss = 2.305
[2019-05-01 18:24] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 1870.69, Accuracy = 0.10, Loss = 2.304
[2019-05-01 18:24] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 1887.82, Accuracy = 0.12, Loss = 2.301
[2019-05-01 18:25] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 1885.07, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:25] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 1882.11, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:25] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 1885.70, Accuracy = 0.13, Loss = 2.304
[2019-05-01 18:25] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 1868.63, Accuracy = 0.07, Loss = 2.304
[2019-05-01 18:25] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 1884.31, Accuracy = 0.09, Loss = 2.305
[2019-05-01 18:25] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 1884.33, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:25] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 1880.78, Accuracy = 0.19, Loss = 2.302
[2019-05-01 18:25] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 1883.08, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:26] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 1882.36, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:26] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 1885.08, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:26] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 1885.77, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:26] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1883.88, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:26] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1885.99, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:26] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 1879.58, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:26] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 1883.09, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:26] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 1885.15, Accuracy = 0.07, Loss = 2.302
[2019-05-01 18:27] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 1883.53, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:27] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 1888.38, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:27] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 1887.29, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:27] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 1885.69, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:27] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 1885.33, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:27] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 1882.23, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:27] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 1886.15, Accuracy = 0.04, Loss = 2.306
[2019-05-01 18:27] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 1882.34, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:28] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 1884.63, Accuracy = 0.14, Loss = 2.302
[2019-05-01 18:28] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 1882.39, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:28] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 1887.02, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:28] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 1883.53, Accuracy = 0.11, Loss = 2.301
[2019-05-01 18:28] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 1883.89, Accuracy = 0.13, Loss = 2.300
[2019-05-01 18:28] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 1882.73, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:28] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 1883.15, Accuracy = 0.15, Loss = 2.303
[2019-05-01 18:28] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 1883.29, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:29] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 1882.86, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:29] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 1885.72, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:29] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 1883.67, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:29] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 1885.03, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:29] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 1883.56, Accuracy = 0.13, Loss = 2.304
[2019-05-01 18:29] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 1887.88, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:29] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 1884.88, Accuracy = 0.06, Loss = 2.305
[2019-05-01 18:29] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 1884.37, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:30] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 1884.32, Accuracy = 0.06, Loss = 2.304
[2019-05-01 18:30] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 1879.88, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:30] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 1887.07, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:30] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 1880.95, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:30] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 1866.84, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:30] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 1888.47, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:30] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 1885.62, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:30] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 1885.69, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:31] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 1883.92, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:31] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 1881.74, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:31] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 1884.86, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:31] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 1883.21, Accuracy = 0.13, Loss = 2.301
[2019-05-01 18:31] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 1884.06, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:31] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 1884.45, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:31] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 1879.66, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:32] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 1886.62, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:32] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 1885.14, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:32] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 1883.87, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:32] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 1884.02, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:32] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 1880.12, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:32] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 1885.27, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:32] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 1884.28, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:32] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 1883.18, Accuracy = 0.13, Loss = 2.299
[2019-05-01 18:33] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 1887.57, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:33] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 1883.83, Accuracy = 0.09, Loss = 2.305
[2019-05-01 18:33] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 1879.82, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:33] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 1881.37, Accuracy = 0.07, Loss = 2.301
[2019-05-01 18:33] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 1881.80, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:33] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 1883.74, Accuracy = 0.07, Loss = 2.305
[2019-05-01 18:33] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 1884.17, Accuracy = 0.12, Loss = 2.304
[2019-05-01 18:33] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 1883.42, Accuracy = 0.08, Loss = 2.302
[2019-05-01 18:34] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 1881.35, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:34] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 1881.48, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:34] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 1886.13, Accuracy = 0.14, Loss = 2.301
[2019-05-01 18:34] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 1888.95, Accuracy = 0.06, Loss = 2.303
[2019-05-01 18:34] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 1885.46, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:34] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 1880.73, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:34] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 1883.52, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:34] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 1884.82, Accuracy = 0.07, Loss = 2.304
[2019-05-01 18:35] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 1884.52, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:35] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 1872.12, Accuracy = 0.07, Loss = 2.304
[2019-05-01 18:35] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 1883.14, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:35] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 1887.78, Accuracy = 0.06, Loss = 2.305
[2019-05-01 18:35] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 1885.76, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:35] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 1884.52, Accuracy = 0.09, Loss = 2.301
[2019-05-01 18:35] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 1881.22, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:35] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 1875.22, Accuracy = 0.12, Loss = 2.301
[2019-05-01 18:36] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 1871.13, Accuracy = 0.08, Loss = 2.305
[2019-05-01 18:36] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 1869.28, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:36] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 1856.52, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:36] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 1857.87, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:36] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 1851.34, Accuracy = 0.16, Loss = 2.302
[2019-05-01 18:36] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 1864.89, Accuracy = 0.06, Loss = 2.304
Done training.
Sentence length: 14
[2019-05-01 18:36] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1721.80, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:36] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 1755.71, Accuracy = 0.16, Loss = 2.301
[2019-05-01 18:37] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 1754.45, Accuracy = 0.09, Loss = 2.305
[2019-05-01 18:37] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 1753.54, Accuracy = 0.10, Loss = 2.301
[2019-05-01 18:37] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 1756.59, Accuracy = 0.13, Loss = 2.304
[2019-05-01 18:37] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 1753.26, Accuracy = 0.07, Loss = 2.302
[2019-05-01 18:37] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 1754.29, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:37] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 1756.77, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:37] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 1753.66, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:37] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 1756.02, Accuracy = 0.05, Loss = 2.306
[2019-05-01 18:38] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 1755.60, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:38] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 1752.30, Accuracy = 0.15, Loss = 2.302
[2019-05-01 18:38] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 1755.23, Accuracy = 0.08, Loss = 2.301
[2019-05-01 18:38] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 1755.99, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:38] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 1749.34, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:38] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 1756.49, Accuracy = 0.13, Loss = 2.302
[2019-05-01 18:38] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 1751.73, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:39] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 1751.14, Accuracy = 0.17, Loss = 2.300
[2019-05-01 18:39] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 1754.21, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:39] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1755.32, Accuracy = 0.11, Loss = 2.304
[2019-05-01 18:39] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1756.63, Accuracy = 0.05, Loss = 2.303
