[2019-04-27 23:30] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 544.07, Accuracy = 0.09, Loss = 2.303
[2019-04-27 23:31] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 12786.60, Accuracy = 1.00, Loss = 0.032
Done training.
[2019-04-27 23:31] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 11821.71, Accuracy = 0.09, Loss = 2.302
[2019-04-27 23:31] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 14051.27, Accuracy = 0.12, Loss = 2.433
[2019-04-27 23:31] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 9640.35, Accuracy = 0.14, Loss = 1.949
[2019-04-27 23:31] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 13614.42, Accuracy = 0.21, Loss = 1.797
[2019-04-27 23:31] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 11835.78, Accuracy = 0.23, Loss = 1.675
[2019-04-27 23:31] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 12203.28, Accuracy = 0.24, Loss = 1.673
[2019-04-27 23:31] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 11965.30, Accuracy = 0.20, Loss = 1.910
[2019-04-27 23:31] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 13906.05, Accuracy = 0.37, Loss = 1.515
[2019-04-27 23:31] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 13919.03, Accuracy = 0.28, Loss = 1.557
[2019-04-27 23:31] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 11902.69, Accuracy = 0.33, Loss = 1.553
[2019-04-27 23:31] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 13861.53, Accuracy = 0.30, Loss = 1.566
[2019-04-27 23:31] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 13535.13, Accuracy = 0.34, Loss = 1.405
[2019-04-27 23:31] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 13600.28, Accuracy = 0.29, Loss = 1.483
[2019-04-27 23:31] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 11990.42, Accuracy = 0.34, Loss = 1.311
[2019-04-27 23:31] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 13581.70, Accuracy = 0.34, Loss = 1.374
[2019-04-27 23:31] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 13651.81, Accuracy = 0.43, Loss = 1.287
[2019-04-27 23:31] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 13658.40, Accuracy = 0.45, Loss = 1.115
[2019-04-27 23:31] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 13613.73, Accuracy = 0.38, Loss = 1.210
[2019-04-27 23:31] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 12177.53, Accuracy = 0.45, Loss = 1.132
[2019-04-27 23:31] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 13608.21, Accuracy = 0.56, Loss = 1.058
[2019-04-27 23:31] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 13559.06, Accuracy = 0.46, Loss = 1.054
[2019-04-27 23:31] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 11967.16, Accuracy = 0.55, Loss = 0.991
[2019-04-27 23:31] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 11461.56, Accuracy = 0.57, Loss = 0.977
[2019-04-27 23:31] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 13576.55, Accuracy = 0.53, Loss = 0.957
[2019-04-27 23:31] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 12328.26, Accuracy = 0.61, Loss = 0.907
[2019-04-27 23:31] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 11516.88, Accuracy = 0.57, Loss = 0.903
[2019-04-27 23:31] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 13655.63, Accuracy = 0.59, Loss = 0.892
[2019-04-27 23:31] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 11953.04, Accuracy = 0.55, Loss = 0.945
[2019-04-27 23:31] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 11557.79, Accuracy = 0.55, Loss = 0.921
[2019-04-27 23:31] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 13613.38, Accuracy = 0.70, Loss = 0.766
[2019-04-27 23:31] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 11484.12, Accuracy = 0.48, Loss = 1.029
[2019-04-27 23:31] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 13560.43, Accuracy = 0.60, Loss = 0.891
[2019-04-27 23:31] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 13558.03, Accuracy = 0.67, Loss = 0.759
[2019-04-27 23:31] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 13393.31, Accuracy = 0.57, Loss = 0.820
[2019-04-27 23:31] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 13353.67, Accuracy = 0.61, Loss = 0.827
[2019-04-27 23:31] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 13458.45, Accuracy = 0.55, Loss = 0.842
[2019-04-27 23:31] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 13479.06, Accuracy = 0.61, Loss = 0.769
[2019-04-27 23:31] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 13388.97, Accuracy = 0.66, Loss = 0.700
[2019-04-27 23:31] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 13432.18, Accuracy = 0.69, Loss = 0.665
[2019-04-27 23:31] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 13426.81, Accuracy = 0.58, Loss = 0.719
[2019-04-27 23:31] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 11599.74, Accuracy = 0.66, Loss = 0.638
[2019-04-27 23:31] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 13358.99, Accuracy = 0.64, Loss = 0.719
[2019-04-27 23:31] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 13456.09, Accuracy = 0.76, Loss = 0.587
[2019-04-27 23:31] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 9209.08, Accuracy = 0.71, Loss = 0.646
[2019-04-27 23:31] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 11213.78, Accuracy = 0.80, Loss = 0.534
[2019-04-27 23:31] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 13018.21, Accuracy = 0.79, Loss = 0.569
[2019-04-27 23:31] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 9415.98, Accuracy = 0.65, Loss = 0.629
[2019-04-27 23:31] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 10978.28, Accuracy = 0.69, Loss = 0.614
[2019-04-27 23:31] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 13416.07, Accuracy = 0.73, Loss = 0.603
[2019-04-27 23:31] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 6087.11, Accuracy = 0.80, Loss = 0.427
[2019-04-27 23:31] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 13432.52, Accuracy = 0.73, Loss = 0.533
[2019-04-27 23:31] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 13492.61, Accuracy = 0.77, Loss = 0.528
[2019-04-27 23:31] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 13246.59, Accuracy = 0.80, Loss = 0.461
[2019-04-27 23:31] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 13536.84, Accuracy = 0.71, Loss = 0.525
[2019-04-27 23:31] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 7882.29, Accuracy = 0.74, Loss = 0.557
[2019-04-27 23:31] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 13470.27, Accuracy = 0.66, Loss = 0.509
[2019-04-27 23:31] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 13465.87, Accuracy = 0.71, Loss = 0.527
[2019-04-27 23:31] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 13501.43, Accuracy = 0.79, Loss = 0.416
[2019-04-27 23:31] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 9364.08, Accuracy = 0.73, Loss = 0.502
[2019-04-27 23:31] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 13412.05, Accuracy = 0.80, Loss = 0.411
[2019-04-27 23:31] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 13489.56, Accuracy = 0.74, Loss = 0.455
[2019-04-27 23:31] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 11913.79, Accuracy = 0.86, Loss = 0.351
[2019-04-27 23:31] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 13504.83, Accuracy = 0.79, Loss = 0.396
[2019-04-27 23:31] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 13528.99, Accuracy = 0.68, Loss = 0.602
[2019-04-27 23:31] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 13451.37, Accuracy = 0.73, Loss = 0.506
[2019-04-27 23:31] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 13548.45, Accuracy = 0.91, Loss = 0.241
[2019-04-27 23:31] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 11491.24, Accuracy = 0.80, Loss = 0.371
[2019-04-27 23:31] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 13521.49, Accuracy = 0.66, Loss = 0.489
[2019-04-27 23:31] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 13420.10, Accuracy = 0.76, Loss = 0.489
[2019-04-27 23:31] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 13546.06, Accuracy = 0.82, Loss = 0.331
[2019-04-27 23:31] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 13427.48, Accuracy = 0.88, Loss = 0.268
[2019-04-27 23:31] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 11239.13, Accuracy = 0.73, Loss = 0.405
[2019-04-27 23:31] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 13408.36, Accuracy = 0.96, Loss = 0.276
[2019-04-27 23:31] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 11673.90, Accuracy = 0.90, Loss = 0.316
[2019-04-27 23:31] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 13481.43, Accuracy = 0.84, Loss = 0.379
train.py:96: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-04-27 23:31] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 11608.02, Accuracy = 0.93, Loss = 0.249
[2019-04-27 23:31] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 13573.11, Accuracy = 0.93, Loss = 0.214
[2019-04-27 23:31] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 11544.62, Accuracy = 0.92, Loss = 0.254
[2019-04-27 23:31] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 11502.08, Accuracy = 0.82, Loss = 0.309
[2019-04-27 23:31] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 13463.17, Accuracy = 0.85, Loss = 0.294
[2019-04-27 23:31] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 13504.49, Accuracy = 0.89, Loss = 0.255
[2019-04-27 23:31] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 9314.69, Accuracy = 0.80, Loss = 0.336
[2019-04-27 23:31] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 13574.14, Accuracy = 0.80, Loss = 0.321
[2019-04-27 23:31] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 11518.86, Accuracy = 0.91, Loss = 0.241
[2019-04-27 23:31] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 13426.14, Accuracy = 0.80, Loss = 0.327
[2019-04-27 23:31] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 13534.79, Accuracy = 0.82, Loss = 0.357
[2019-04-27 23:31] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 11630.90, Accuracy = 0.83, Loss = 0.317
[2019-04-27 23:31] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 13492.95, Accuracy = 0.91, Loss = 0.225
[2019-04-27 23:31] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 11762.39, Accuracy = 0.70, Loss = 0.451
[2019-04-27 23:31] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 11822.49, Accuracy = 0.91, Loss = 0.196
[2019-04-27 23:31] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 13416.41, Accuracy = 0.98, Loss = 0.203
[2019-04-27 23:31] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 13465.87, Accuracy = 0.91, Loss = 0.210
[2019-04-27 23:31] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 11858.52, Accuracy = 0.91, Loss = 0.228
[2019-04-27 23:31] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 13460.47, Accuracy = 0.90, Loss = 0.202
[2019-04-27 23:31] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 13504.83, Accuracy = 0.80, Loss = 0.229
[2019-04-27 23:31] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 11407.25, Accuracy = 0.94, Loss = 0.210
[2019-04-27 23:31] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 13519.11, Accuracy = 0.88, Loss = 0.208
[2019-04-27 23:31] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 13560.43, Accuracy = 0.98, Loss = 0.151
[2019-04-27 23:31] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 13449.68, Accuracy = 0.96, Loss = 0.139
[2019-04-27 23:31] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 9212.87, Accuracy = 0.97, Loss = 0.181
[2019-04-27 23:31] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 11830.30, Accuracy = 0.98, Loss = 0.138
[2019-04-27 23:31] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 11369.08, Accuracy = 0.96, Loss = 0.148
[2019-04-27 23:31] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 13493.63, Accuracy = 0.88, Loss = 0.262
[2019-04-27 23:31] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 13507.55, Accuracy = 0.92, Loss = 0.195
[2019-04-27 23:31] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 13522.52, Accuracy = 0.91, Loss = 0.181
[2019-04-27 23:31] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 13514.01, Accuracy = 0.99, Loss = 0.073
[2019-04-27 23:31] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 13426.14, Accuracy = 0.93, Loss = 0.185
[2019-04-27 23:31] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 13487.52, Accuracy = 0.90, Loss = 0.168
[2019-04-27 23:31] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 9146.32, Accuracy = 0.98, Loss = 0.101
[2019-04-27 23:31] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 11854.07, Accuracy = 1.00, Loss = 0.089
[2019-04-27 23:31] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 13494.30, Accuracy = 1.00, Loss = 0.068
[2019-04-27 23:31] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 13426.14, Accuracy = 0.79, Loss = 0.430
[2019-04-27 23:31] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 13437.90, Accuracy = 1.00, Loss = 0.049
Done training.
