Sentence length: 5
[2019-04-30 15:39] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 906.75, Accuracy = 0.08, Loss = 2.303
[2019-04-30 16:32] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 1511.20, Accuracy = 0.08, Loss = 2.303
[2019-04-30 16:32] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 1510.81, Accuracy = 0.10, Loss = 2.301
[2019-04-30 16:32] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 1508.20, Accuracy = 0.09, Loss = 2.301
[2019-04-30 16:32] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 1512.61, Accuracy = 0.11, Loss = 2.303
[2019-04-30 16:32] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 1512.46, Accuracy = 0.15, Loss = 2.302
[2019-04-30 16:32] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 1512.96, Accuracy = 0.08, Loss = 2.304
[2019-04-30 16:32] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 1513.08, Accuracy = 0.08, Loss = 2.304
[2019-04-30 16:33] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 1511.19, Accuracy = 0.09, Loss = 2.304
[2019-04-30 16:33] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 1513.17, Accuracy = 0.16, Loss = 2.302
[2019-04-30 16:33] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 1513.44, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:33] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 1509.82, Accuracy = 0.05, Loss = 2.304
[2019-04-30 16:33] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 1511.66, Accuracy = 0.06, Loss = 2.306
[2019-04-30 16:33] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 1511.12, Accuracy = 0.09, Loss = 2.305
[2019-04-30 16:34] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 1512.01, Accuracy = 0.10, Loss = 2.302
[2019-04-30 16:34] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 1509.08, Accuracy = 0.11, Loss = 2.303
[2019-04-30 16:34] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 1506.67, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:34] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 1511.42, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:34] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 1508.45, Accuracy = 0.05, Loss = 2.305
[2019-04-30 16:34] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 1511.25, Accuracy = 0.12, Loss = 2.300
[2019-04-30 16:35] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 1498.38, Accuracy = 0.06, Loss = 2.305
[2019-04-30 16:35] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 1510.35, Accuracy = 0.07, Loss = 2.303
[2019-04-30 16:35] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 1500.72, Accuracy = 0.10, Loss = 2.304
[2019-04-30 16:35] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 1496.69, Accuracy = 0.12, Loss = 2.302
[2019-04-30 16:35] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 1499.43, Accuracy = 0.09, Loss = 2.304
[2019-04-30 16:35] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 1505.40, Accuracy = 0.15, Loss = 2.301
[2019-04-30 16:35] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 1511.29, Accuracy = 0.10, Loss = 2.303
[2019-04-30 16:36] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 1511.43, Accuracy = 0.13, Loss = 2.301
[2019-04-30 16:36] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 1511.62, Accuracy = 0.06, Loss = 2.306
[2019-04-30 16:36] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 1509.20, Accuracy = 0.08, Loss = 2.302
[2019-04-30 16:36] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 1511.40, Accuracy = 0.16, Loss = 2.303
[2019-04-30 16:36] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 1513.75, Accuracy = 0.05, Loss = 2.304
[2019-04-30 16:36] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 1513.34, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:37] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 1507.84, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:37] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 1510.84, Accuracy = 0.10, Loss = 2.301
[2019-04-30 16:37] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 1511.67, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:37] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 1513.98, Accuracy = 0.06, Loss = 2.303
[2019-04-30 16:37] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 1509.51, Accuracy = 0.13, Loss = 2.301
[2019-04-30 16:37] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 1512.12, Accuracy = 0.12, Loss = 2.301
[2019-04-30 16:38] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 1511.79, Accuracy = 0.07, Loss = 2.306
[2019-04-30 16:38] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 1510.70, Accuracy = 0.12, Loss = 2.302
[2019-04-30 16:38] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 1514.28, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:38] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 1513.34, Accuracy = 0.11, Loss = 2.302
[2019-04-30 16:38] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 1512.83, Accuracy = 0.08, Loss = 2.301
[2019-04-30 16:38] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 1512.50, Accuracy = 0.09, Loss = 2.305
[2019-04-30 16:38] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 1495.01, Accuracy = 0.10, Loss = 2.303
[2019-04-30 16:39] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 1500.86, Accuracy = 0.14, Loss = 2.301
[2019-04-30 16:39] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 1503.63, Accuracy = 0.12, Loss = 2.305
[2019-04-30 16:39] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 1503.82, Accuracy = 0.12, Loss = 2.302
[2019-04-30 16:39] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 1503.65, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:39] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 1488.03, Accuracy = 0.12, Loss = 2.302
[2019-04-30 16:39] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 1486.72, Accuracy = 0.11, Loss = 2.304
[2019-04-30 16:40] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 1488.03, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:40] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 1494.46, Accuracy = 0.14, Loss = 2.301
[2019-04-30 16:40] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 1505.16, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:40] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 1504.90, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:40] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 1496.17, Accuracy = 0.12, Loss = 2.302
[2019-04-30 16:40] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 1503.39, Accuracy = 0.06, Loss = 2.305
Done training.
Sentence length: 15
[2019-04-30 16:40] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1412.75, Accuracy = 0.08, Loss = 2.303
[2019-04-30 16:41] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 1416.62, Accuracy = 0.05, Loss = 2.301
[2019-04-30 16:41] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 1418.02, Accuracy = 0.12, Loss = 2.301
[2019-04-30 16:41] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 1417.00, Accuracy = 0.16, Loss = 2.302
[2019-04-30 16:41] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 1416.06, Accuracy = 0.10, Loss = 2.304
[2019-04-30 16:41] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 1414.18, Accuracy = 0.08, Loss = 2.305
[2019-04-30 16:41] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 1415.41, Accuracy = 0.10, Loss = 2.303
[2019-04-30 16:42] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 1416.99, Accuracy = 0.10, Loss = 2.302
[2019-04-30 16:42] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 1417.95, Accuracy = 0.08, Loss = 2.303
[2019-04-30 16:42] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 1415.48, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:42] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 1415.32, Accuracy = 0.07, Loss = 2.303
[2019-04-30 16:42] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 1414.12, Accuracy = 0.11, Loss = 2.304
[2019-04-30 16:42] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 1417.47, Accuracy = 0.08, Loss = 2.302
[2019-04-30 16:43] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 1414.25, Accuracy = 0.14, Loss = 2.303
[2019-04-30 16:43] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 1415.77, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:43] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 1415.92, Accuracy = 0.09, Loss = 2.299
[2019-04-30 16:43] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 1416.96, Accuracy = 0.26, Loss = 1.737
[2019-04-30 16:43] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 1414.06, Accuracy = 0.29, Loss = 1.754
[2019-04-30 16:43] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 1410.90, Accuracy = 0.20, Loss = 1.670
[2019-04-30 16:44] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1416.30, Accuracy = 0.10, Loss = 1.554
[2019-04-30 16:44] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1417.01, Accuracy = 0.31, Loss = 1.225
[2019-04-30 16:44] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 1410.79, Accuracy = 0.09, Loss = 1.323
[2019-04-30 16:44] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 1410.98, Accuracy = 0.50, Loss = 1.014
[2019-04-30 16:44] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 1396.04, Accuracy = 0.30, Loss = 1.098
[2019-04-30 16:44] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 1411.67, Accuracy = 0.81, Loss = 0.807
[2019-04-30 16:45] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 1409.33, Accuracy = 0.63, Loss = 0.782
[2019-04-30 16:45] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 1411.35, Accuracy = 0.22, Loss = 1.070
[2019-04-30 16:45] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 1413.36, Accuracy = 0.84, Loss = 0.660
[2019-04-30 16:45] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 1411.45, Accuracy = 0.75, Loss = 0.663
[2019-04-30 16:45] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 1413.18, Accuracy = 0.52, Loss = 0.992
[2019-04-30 16:45] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 1412.11, Accuracy = 0.27, Loss = 1.028
[2019-04-30 16:46] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 1409.51, Accuracy = 0.57, Loss = 0.717
[2019-04-30 16:46] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 1407.10, Accuracy = 0.95, Loss = 0.347
[2019-04-30 16:46] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 1407.86, Accuracy = 0.96, Loss = 0.277
[2019-04-30 16:46] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 1412.84, Accuracy = 0.91, Loss = 0.304
[2019-04-30 16:46] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 1411.78, Accuracy = 0.95, Loss = 0.242
[2019-04-30 16:46] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 1413.16, Accuracy = 0.65, Loss = 0.511
[2019-04-30 16:47] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 1418.66, Accuracy = 1.00, Loss = 0.127
[2019-04-30 16:47] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 1409.49, Accuracy = 0.91, Loss = 0.236
[2019-04-30 16:47] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 1412.25, Accuracy = 0.77, Loss = 0.391
[2019-04-30 16:47] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 1408.82, Accuracy = 0.84, Loss = 0.313
[2019-04-30 16:47] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 1409.94, Accuracy = 0.99, Loss = 0.153
[2019-04-30 16:47] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 1409.13, Accuracy = 0.98, Loss = 0.135
[2019-04-30 16:48] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 1410.64, Accuracy = 0.60, Loss = 1.034
[2019-04-30 16:48] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 1416.89, Accuracy = 1.00, Loss = 0.016
Done training.
Sentence length: 16
[2019-04-30 16:48] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1311.35, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:48] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 1332.49, Accuracy = 0.16, Loss = 2.301
[2019-04-30 16:48] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 1324.39, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:48] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 1329.70, Accuracy = 0.18, Loss = 1.790
[2019-04-30 16:49] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 1329.44, Accuracy = 0.28, Loss = 1.513
[2019-04-30 16:49] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 1317.66, Accuracy = 0.45, Loss = 1.235
[2019-04-30 16:49] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 1322.80, Accuracy = 0.38, Loss = 1.229
[2019-04-30 16:49] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 1319.58, Accuracy = 0.62, Loss = 0.962
[2019-04-30 16:49] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 1327.01, Accuracy = 0.64, Loss = 0.876
[2019-04-30 16:49] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 1318.31, Accuracy = 0.64, Loss = 0.825
[2019-04-30 16:50] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 1312.09, Accuracy = 0.76, Loss = 0.680
[2019-04-30 16:50] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 1313.27, Accuracy = 0.72, Loss = 0.619
[2019-04-30 16:50] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 1325.04, Accuracy = 0.70, Loss = 0.604
[2019-04-30 16:50] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 1319.10, Accuracy = 0.80, Loss = 0.458
[2019-04-30 16:50] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 1326.60, Accuracy = 0.89, Loss = 0.355
[2019-04-30 16:50] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 1323.17, Accuracy = 0.91, Loss = 0.318
[2019-04-30 16:51] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 1323.17, Accuracy = 0.93, Loss = 0.241
[2019-04-30 16:51] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 1326.10, Accuracy = 0.93, Loss = 0.216
[2019-04-30 16:51] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 1328.58, Accuracy = 0.80, Loss = 0.453
[2019-04-30 16:51] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1324.53, Accuracy = 0.83, Loss = 0.499
[2019-04-30 16:51] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1331.59, Accuracy = 1.00, Loss = 0.043
Done training.
Sentence length: 17
[2019-04-30 16:51] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1237.77, Accuracy = 0.13, Loss = 2.303
[2019-04-30 16:52] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 1251.36, Accuracy = 0.08, Loss = 2.301
[2019-04-30 16:52] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 1250.31, Accuracy = 0.07, Loss = 2.304
[2019-04-30 16:52] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 1247.89, Accuracy = 0.09, Loss = 2.301
[2019-04-30 16:52] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 1248.29, Accuracy = 0.14, Loss = 2.301
[2019-04-30 16:52] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 1252.50, Accuracy = 0.09, Loss = 2.304
[2019-04-30 16:53] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 1251.68, Accuracy = 0.10, Loss = 2.303
[2019-04-30 16:53] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 1249.44, Accuracy = 0.09, Loss = 2.304
[2019-04-30 16:53] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 1252.29, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:53] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 1250.53, Accuracy = 0.07, Loss = 2.302
[2019-04-30 16:53] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 1251.77, Accuracy = 0.10, Loss = 2.303
[2019-04-30 16:53] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 1251.62, Accuracy = 0.09, Loss = 2.304
[2019-04-30 16:54] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 1251.05, Accuracy = 0.05, Loss = 2.304
[2019-04-30 16:54] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 1251.56, Accuracy = 0.09, Loss = 2.304
[2019-04-30 16:54] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 1250.58, Accuracy = 0.09, Loss = 2.302
[2019-04-30 16:54] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 1250.93, Accuracy = 0.14, Loss = 2.302
[2019-04-30 16:54] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 1246.98, Accuracy = 0.11, Loss = 2.300
[2019-04-30 16:55] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 1251.57, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:55] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 1251.31, Accuracy = 0.05, Loss = 2.303
[2019-04-30 16:55] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1251.23, Accuracy = 0.05, Loss = 2.308
[2019-04-30 16:55] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1251.53, Accuracy = 0.08, Loss = 2.304
[2019-04-30 16:55] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 1248.37, Accuracy = 0.06, Loss = 2.304
[2019-04-30 16:56] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 1249.25, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:56] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 1249.80, Accuracy = 0.15, Loss = 2.302
[2019-04-30 16:56] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 1249.05, Accuracy = 0.03, Loss = 2.303
[2019-04-30 16:56] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 1251.70, Accuracy = 0.13, Loss = 2.302
[2019-04-30 16:56] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 1250.83, Accuracy = 0.15, Loss = 2.303
[2019-04-30 16:56] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 1251.50, Accuracy = 0.06, Loss = 2.301
[2019-04-30 16:57] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 1249.92, Accuracy = 0.10, Loss = 2.302
[2019-04-30 16:57] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 1249.02, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:57] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 1251.42, Accuracy = 0.08, Loss = 2.303
[2019-04-30 16:57] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 1249.95, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:57] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 1251.90, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:58] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 1250.37, Accuracy = 0.07, Loss = 2.304
[2019-04-30 16:58] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 1250.88, Accuracy = 0.13, Loss = 2.303
[2019-04-30 16:58] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 1250.61, Accuracy = 0.10, Loss = 2.301
[2019-04-30 16:58] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 1246.80, Accuracy = 0.17, Loss = 2.300
[2019-04-30 16:58] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 1251.76, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:59] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 1251.14, Accuracy = 0.12, Loss = 2.303
[2019-04-30 16:59] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 1250.80, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:59] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 1251.94, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:59] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 1249.89, Accuracy = 0.09, Loss = 2.303
[2019-04-30 16:59] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 1248.57, Accuracy = 0.08, Loss = 2.304
[2019-04-30 16:59] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 1247.38, Accuracy = 0.09, Loss = 2.303
[2019-04-30 17:00] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 1248.87, Accuracy = 0.11, Loss = 2.301
[2019-04-30 17:00] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 1243.60, Accuracy = 0.13, Loss = 2.304
[2019-04-30 17:00] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 1250.02, Accuracy = 0.10, Loss = 2.303
[2019-04-30 17:00] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 1251.24, Accuracy = 0.12, Loss = 2.301
[2019-04-30 17:00] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 1251.58, Accuracy = 0.11, Loss = 2.303
[2019-04-30 17:01] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 1248.87, Accuracy = 0.02, Loss = 2.308
[2019-04-30 17:01] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 1247.89, Accuracy = 0.12, Loss = 2.303
[2019-04-30 17:01] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 1250.26, Accuracy = 0.09, Loss = 2.303
[2019-04-30 17:01] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 1248.74, Accuracy = 0.07, Loss = 2.305
[2019-04-30 17:01] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 1248.96, Accuracy = 0.06, Loss = 2.305
[2019-04-30 17:02] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 1249.17, Accuracy = 0.13, Loss = 2.302
[2019-04-30 17:02] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 1243.43, Accuracy = 0.10, Loss = 2.305
[2019-04-30 17:02] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 1250.15, Accuracy = 0.07, Loss = 2.303
[2019-04-30 17:02] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 1249.02, Accuracy = 0.12, Loss = 2.302
[2019-04-30 17:02] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 1249.66, Accuracy = 0.09, Loss = 2.303
[2019-04-30 17:03] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 1251.09, Accuracy = 0.06, Loss = 2.306
[2019-04-30 17:03] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 1243.62, Accuracy = 0.10, Loss = 2.302
[2019-04-30 17:03] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 1249.02, Accuracy = 0.07, Loss = 2.304
[2019-04-30 17:03] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 1247.37, Accuracy = 0.10, Loss = 2.303
[2019-04-30 17:03] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 1250.60, Accuracy = 0.13, Loss = 2.302
[2019-04-30 17:03] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 1251.35, Accuracy = 0.15, Loss = 2.301
[2019-04-30 17:04] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 1249.06, Accuracy = 0.11, Loss = 2.303
[2019-04-30 17:04] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 1249.42, Accuracy = 0.05, Loss = 2.304
[2019-04-30 17:04] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 1250.31, Accuracy = 0.07, Loss = 2.304
[2019-04-30 17:04] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 1252.99, Accuracy = 0.10, Loss = 2.301
[2019-04-30 17:04] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 1248.53, Accuracy = 0.16, Loss = 2.302
[2019-04-30 17:05] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 1241.33, Accuracy = 0.07, Loss = 2.303
[2019-04-30 17:05] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 1241.79, Accuracy = 0.06, Loss = 2.302
[2019-04-30 17:05] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 1242.91, Accuracy = 0.12, Loss = 2.302
[2019-04-30 17:05] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 1250.59, Accuracy = 0.09, Loss = 2.304
[2019-04-30 17:05] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 1249.53, Accuracy = 0.13, Loss = 2.303
[2019-04-30 17:06] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 1253.19, Accuracy = 0.08, Loss = 2.304
[2019-04-30 17:06] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 1252.54, Accuracy = 0.09, Loss = 2.303
[2019-04-30 17:06] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 1246.55, Accuracy = 0.12, Loss = 2.302
[2019-04-30 17:06] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 1247.29, Accuracy = 0.09, Loss = 2.303
[2019-04-30 17:06] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 1241.74, Accuracy = 0.05, Loss = 2.303
[2019-04-30 17:06] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 1235.80, Accuracy = 0.08, Loss = 2.303
[2019-04-30 17:07] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 1242.37, Accuracy = 0.07, Loss = 2.303
[2019-04-30 17:07] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 1235.09, Accuracy = 0.09, Loss = 2.303
[2019-04-30 17:07] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 1241.66, Accuracy = 0.10, Loss = 2.304
[2019-04-30 17:07] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 1241.77, Accuracy = 0.15, Loss = 2.301
[2019-04-30 17:07] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 1236.85, Accuracy = 0.09, Loss = 2.302
[2019-04-30 17:08] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 1240.61, Accuracy = 0.08, Loss = 2.303
