Sentence length: 5
[2019-04-28 02:04] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 714.24, Accuracy = 0.12, Loss = 2.301
[2019-04-28 02:27] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 6322.45, Accuracy = 0.18, Loss = 1.784
[2019-04-28 02:27] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 6542.10, Accuracy = 0.16, Loss = 1.817
[2019-04-28 02:27] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 6163.85, Accuracy = 0.18, Loss = 1.779
[2019-04-28 02:27] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 6513.21, Accuracy = 0.23, Loss = 2.821
[2019-04-28 02:27] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 6394.82, Accuracy = 0.15, Loss = 1.810
[2019-04-28 02:27] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 6385.32, Accuracy = 0.23, Loss = 1.708
[2019-04-28 02:27] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 6285.66, Accuracy = 0.23, Loss = 1.662
[2019-04-28 02:27] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 6121.88, Accuracy = 0.23, Loss = 1.694
[2019-04-28 02:27] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 6492.34, Accuracy = 0.24, Loss = 1.802
[2019-04-28 02:27] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 6471.52, Accuracy = 0.12, Loss = 1.875
[2019-04-28 02:27] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 6428.59, Accuracy = 0.16, Loss = 1.902
[2019-04-28 02:27] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 6174.41, Accuracy = 0.20, Loss = 1.858
[2019-04-28 02:27] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 5409.71, Accuracy = 0.28, Loss = 1.809
[2019-04-28 02:27] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 6308.56, Accuracy = 0.23, Loss = 1.801
[2019-04-28 02:27] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 6286.99, Accuracy = 0.20, Loss = 1.753
[2019-04-28 02:27] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 6458.13, Accuracy = 0.17, Loss = 1.864
[2019-04-28 02:27] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 6643.46, Accuracy = 0.16, Loss = 1.847
[2019-04-28 02:27] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 6418.14, Accuracy = 0.18, Loss = 1.774
[2019-04-28 02:27] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 6527.23, Accuracy = 0.18, Loss = 1.765
[2019-04-28 02:27] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 6296.20, Accuracy = 0.29, Loss = 1.716
[2019-04-28 02:27] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 6662.50, Accuracy = 0.13, Loss = 1.936
[2019-04-28 02:27] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 6145.99, Accuracy = 0.20, Loss = 1.729
[2019-04-28 02:28] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 7019.94, Accuracy = 0.20, Loss = 1.870
[2019-04-28 02:28] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 6743.42, Accuracy = 0.26, Loss = 1.805
[2019-04-28 02:28] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 6577.20, Accuracy = 0.18, Loss = 1.804
[2019-04-28 02:28] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 6511.31, Accuracy = 0.14, Loss = 1.880
[2019-04-28 02:28] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 4843.70, Accuracy = 0.20, Loss = 1.878
[2019-04-28 02:28] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 6376.06, Accuracy = 0.26, Loss = 1.851
[2019-04-28 02:28] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 6325.06, Accuracy = 0.21, Loss = 1.877
[2019-04-28 02:28] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 6475.89, Accuracy = 0.21, Loss = 1.736
[2019-04-28 02:28] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 6406.96, Accuracy = 0.17, Loss = 1.871
[2019-04-28 02:28] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 6003.05, Accuracy = 0.20, Loss = 1.804
[2019-04-28 02:28] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 6102.12, Accuracy = 0.11, Loss = 1.835
[2019-04-28 02:28] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 6408.87, Accuracy = 0.11, Loss = 2.120
[2019-04-28 02:28] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 6393.76, Accuracy = 0.22, Loss = 1.827
[2019-04-28 02:28] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 6443.25, Accuracy = 0.16, Loss = 1.853
[2019-04-28 02:28] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 6468.79, Accuracy = 0.20, Loss = 1.785
[2019-04-28 02:28] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 6390.41, Accuracy = 0.22, Loss = 1.772
[2019-04-28 02:28] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 6237.03, Accuracy = 0.23, Loss = 1.822
[2019-04-28 02:28] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 6125.94, Accuracy = 0.27, Loss = 1.851
[2019-04-28 02:28] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 6123.42, Accuracy = 0.20, Loss = 1.831
[2019-04-28 02:28] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 6528.73, Accuracy = 0.16, Loss = 1.886
[2019-04-28 02:28] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 6573.10, Accuracy = 0.20, Loss = 1.869
[2019-04-28 02:28] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 4789.86, Accuracy = 0.24, Loss = 1.746
[2019-04-28 02:29] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 6333.34, Accuracy = 0.25, Loss = 1.818
[2019-04-28 02:29] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 6261.03, Accuracy = 0.19, Loss = 1.828
[2019-04-28 02:29] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 6650.94, Accuracy = 0.22, Loss = 1.742
[2019-04-28 02:29] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 6251.84, Accuracy = 0.16, Loss = 1.846
[2019-04-28 02:29] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 6508.55, Accuracy = 0.23, Loss = 1.803
[2019-04-28 02:29] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 6633.03, Accuracy = 0.16, Loss = 1.910
[2019-04-28 02:29] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 4717.21, Accuracy = 0.20, Loss = 1.861
[2019-04-28 02:29] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 6535.41, Accuracy = 0.20, Loss = 1.725
[2019-04-28 02:29] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 6333.56, Accuracy = 0.17, Loss = 1.849
[2019-04-28 02:29] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 6713.49, Accuracy = 0.14, Loss = 1.882
[2019-04-28 02:29] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 6142.83, Accuracy = 0.27, Loss = 1.792
[2019-04-28 02:29] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 6454.25, Accuracy = 0.19, Loss = 1.833
[2019-04-28 02:29] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 6287.58, Accuracy = 0.22, Loss = 1.767
[2019-04-28 02:29] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 6038.23, Accuracy = 0.26, Loss = 1.779
Done training.
Sentence length: 12
[2019-04-28 02:29] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6561.13, Accuracy = 0.14, Loss = 2.301
[2019-04-28 02:29] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6022.72, Accuracy = 0.08, Loss = 2.302
[2019-04-28 02:29] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6362.16, Accuracy = 0.10, Loss = 2.302
[2019-04-28 02:29] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6448.90, Accuracy = 0.09, Loss = 2.311
[2019-04-28 02:29] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6469.18, Accuracy = 0.38, Loss = 1.436
[2019-04-28 02:29] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6196.93, Accuracy = 0.49, Loss = 1.198
[2019-04-28 02:29] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6239.49, Accuracy = 0.58, Loss = 1.008
[2019-04-28 02:29] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 5753.01, Accuracy = 0.72, Loss = 0.762
[2019-04-28 02:29] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6119.23, Accuracy = 0.74, Loss = 0.688
[2019-04-28 02:30] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 5847.18, Accuracy = 0.84, Loss = 0.515
[2019-04-28 02:30] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6020.49, Accuracy = 0.84, Loss = 0.426
[2019-04-28 02:30] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6128.80, Accuracy = 0.84, Loss = 0.304
[2019-04-28 02:30] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 5991.86, Accuracy = 0.98, Loss = 0.241
[2019-04-28 02:30] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6221.78, Accuracy = 0.95, Loss = 0.159
[2019-04-28 02:30] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6164.98, Accuracy = 0.76, Loss = 0.552
[2019-04-28 02:30] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6012.13, Accuracy = 1.00, Loss = 0.097
[2019-04-28 02:30] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 5754.31, Accuracy = 0.84, Loss = 0.364
[2019-04-28 02:30] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 5871.16, Accuracy = 0.99, Loss = 0.088
[2019-04-28 02:30] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 5420.64, Accuracy = 0.86, Loss = 0.229
[2019-04-28 02:30] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6025.28, Accuracy = 0.86, Loss = 0.319
[2019-04-28 02:30] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 5855.73, Accuracy = 0.95, Loss = 0.130
[2019-04-28 02:30] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 5820.50, Accuracy = 0.80, Loss = 0.585
[2019-04-28 02:30] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 5942.32, Accuracy = 0.71, Loss = 1.552
[2019-04-28 02:30] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 5932.08, Accuracy = 1.00, Loss = 0.011
[2019-04-28 02:30] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 6551.28, Accuracy = 0.97, Loss = 0.049
[2019-04-28 02:30] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 6105.11, Accuracy = 0.87, Loss = 0.267
[2019-04-28 02:30] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 6132.51, Accuracy = 1.00, Loss = 0.004
[2019-04-28 02:30] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 5964.50, Accuracy = 1.00, Loss = 0.001
[2019-04-28 02:30] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 5480.85, Accuracy = 0.88, Loss = 0.437
[2019-04-28 02:30] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 6267.83, Accuracy = 1.00, Loss = 0.002
[2019-04-28 02:31] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 6153.53, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 6110.32, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 6329.01, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 6079.87, Accuracy = 0.36, Loss = 1.565
[2019-04-28 02:31] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 6311.30, Accuracy = 0.94, Loss = 0.266
[2019-04-28 02:31] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 6203.66, Accuracy = 0.96, Loss = 0.094
[2019-04-28 02:31] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 6235.58, Accuracy = 1.00, Loss = 0.003
[2019-04-28 02:31] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 6410.32, Accuracy = 1.00, Loss = 0.014
[2019-04-28 02:31] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 5761.72, Accuracy = 1.00, Loss = 0.001
[2019-04-28 02:31] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 5687.61, Accuracy = 0.99, Loss = 0.031
[2019-04-28 02:31] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 5891.26, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 6358.02, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 5350.20, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 6091.12, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 6143.88, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 5939.56, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 6175.33, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 6094.92, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:31] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 6155.58, Accuracy = 0.80, Loss = 0.667
[2019-04-28 02:31] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 6030.29, Accuracy = 0.97, Loss = 0.154
[2019-04-28 02:32] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 5474.81, Accuracy = 0.96, Loss = 0.089
[2019-04-28 02:32] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 6120.98, Accuracy = 0.98, Loss = 0.061
[2019-04-28 02:32] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 6005.00, Accuracy = 0.99, Loss = 0.021
[2019-04-28 02:32] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 6511.63, Accuracy = 1.00, Loss = 0.001
[2019-04-28 02:32] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 5977.92, Accuracy = 1.00, Loss = 0.001
[2019-04-28 02:32] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 5948.18, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 6116.79, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 6233.26, Accuracy = 1.00, Loss = 0.002
[2019-04-28 02:32] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 6246.32, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 6073.34, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 6342.24, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 6043.94, Accuracy = 0.91, Loss = 0.229
[2019-04-28 02:32] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 6085.66, Accuracy = 1.00, Loss = 0.058
[2019-04-28 02:32] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 6113.17, Accuracy = 0.92, Loss = 0.181
[2019-04-28 02:32] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 6418.98, Accuracy = 1.00, Loss = 0.002
[2019-04-28 02:32] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 6182.80, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 6079.94, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 6114.56, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 6077.33, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 5997.75, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 6206.60, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:32] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 5816.90, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 6370.77, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 5980.92, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 3692.68, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 5991.66, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 6015.63, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 6093.95, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 6170.86, Accuracy = 0.69, Loss = 1.242
[2019-04-28 02:33] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 6030.83, Accuracy = 0.99, Loss = 0.009
[2019-04-28 02:33] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 6038.77, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 6014.75, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 6465.68, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 4696.54, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 6113.24, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 5889.13, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 6053.07, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 5895.34, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 6364.88, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 5922.66, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 6021.97, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 6008.29, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:33] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 5908.58, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:34] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 6502.32, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:34] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 6101.64, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:34] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 5495.10, Accuracy = 0.48, Loss = 1.286
[2019-04-28 02:34] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 6250.03, Accuracy = 0.96, Loss = 0.073
[2019-04-28 02:34] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 5881.39, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:34] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 6187.43, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:34] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 6043.87, Accuracy = 1.00, Loss = 0.000
[2019-04-28 02:34] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 5997.15, Accuracy = 1.00, Loss = 0.000
Done training.
Sentence length: 13
[2019-04-28 02:34] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6631.88, Accuracy = 0.09, Loss = 2.303
[2019-04-28 02:34] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 5803.82, Accuracy = 0.22, Loss = 1.704
[2019-04-28 02:34] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6091.32, Accuracy = 0.38, Loss = 1.364
[2019-04-28 02:34] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 5489.14, Accuracy = 0.54, Loss = 1.163
[2019-04-28 02:34] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 5748.70, Accuracy = 0.52, Loss = 1.063
[2019-04-28 02:34] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 5658.30, Accuracy = 0.56, Loss = 0.989
[2019-04-28 02:34] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6307.30, Accuracy = 0.48, Loss = 0.963
[2019-04-28 02:34] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 5482.64, Accuracy = 0.60, Loss = 0.814
[2019-04-28 02:34] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 5599.40, Accuracy = 0.59, Loss = 0.739
[2019-04-28 02:34] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6024.34, Accuracy = 0.42, Loss = 1.021
[2019-04-28 02:34] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6396.50, Accuracy = 0.73, Loss = 0.489
[2019-04-28 02:34] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 5940.48, Accuracy = 0.84, Loss = 0.421
[2019-04-28 02:35] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 5516.61, Accuracy = 1.00, Loss = 0.232
[2019-04-28 02:35] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 5743.22, Accuracy = 0.73, Loss = 0.606
[2019-04-28 02:35] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 5692.50, Accuracy = 0.84, Loss = 0.359
[2019-04-28 02:35] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 5610.41, Accuracy = 0.79, Loss = 0.361
[2019-04-28 02:35] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 5778.34, Accuracy = 0.84, Loss = 0.275
[2019-04-28 02:35] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 4961.47, Accuracy = 0.99, Loss = 0.060
[2019-04-28 02:35] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 5547.51, Accuracy = 1.00, Loss = 0.073
[2019-04-28 02:35] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 5727.05, Accuracy = 1.00, Loss = 0.069
[2019-04-28 02:35] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 5687.55, Accuracy = 0.63, Loss = 1.453
[2019-04-28 02:35] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 4500.14, Accuracy = 1.00, Loss = 0.046
[2019-04-28 02:35] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 5465.39, Accuracy = 1.00, Loss = 0.020
[2019-04-28 02:35] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 5739.66, Accuracy = 1.00, Loss = 0.009
[2019-04-28 02:35] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 5659.79, Accuracy = 1.00, Loss = 0.015
[2019-04-28 02:35] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 5781.70, Accuracy = 0.98, Loss = 0.104
[2019-04-28 02:35] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 5854.71, Accuracy = 0.88, Loss = 0.232
[2019-04-28 02:35] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 5789.61, Accuracy = 0.99, Loss = 0.081
[2019-04-28 02:35] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 4218.26, Accuracy = 1.00, Loss = 0.020
[2019-04-28 02:35] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 5795.11, Accuracy = 1.00, Loss = 0.009
[2019-04-28 02:35] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 5780.39, Accuracy = 0.95, Loss = 0.125
[2019-04-28 02:35] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 5463.22, Accuracy = 0.61, Loss = 1.466
[2019-04-28 02:36] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 5847.88, Accuracy = 0.99, Loss = 0.021
[2019-04-28 02:36] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 5613.69, Accuracy = 1.00, Loss = 0.012
[2019-04-28 02:36] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 5582.40, Accuracy = 1.00, Loss = 0.014
[2019-04-28 02:36] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 5756.77, Accuracy = 1.00, Loss = 0.040
[2019-04-28 02:36] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 5614.92, Accuracy = 1.00, Loss = 0.008
[2019-04-28 02:36] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 5399.54, Accuracy = 0.84, Loss = 0.410
[2019-04-28 02:36] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 5550.09, Accuracy = 0.91, Loss = 0.145
[2019-04-28 02:36] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 5976.39, Accuracy = 0.88, Loss = 0.139
[2019-04-28 02:36] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 5788.30, Accuracy = 0.84, Loss = 0.507
[2019-04-28 02:36] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 5819.93, Accuracy = 0.88, Loss = 0.176
[2019-04-28 02:36] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 5211.33, Accuracy = 0.79, Loss = 0.396
[2019-04-28 02:36] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 5660.03, Accuracy = 0.90, Loss = 0.159
[2019-04-28 02:36] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 5594.91, Accuracy = 0.85, Loss = 0.181
[2019-04-28 02:36] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 5665.71, Accuracy = 0.68, Loss = 2.526
[2019-04-28 02:36] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 5560.09, Accuracy = 0.90, Loss = 0.135
[2019-04-28 02:36] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 5331.71, Accuracy = 0.92, Loss = 0.138
[2019-04-28 02:36] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 5626.87, Accuracy = 0.87, Loss = 0.139
[2019-04-28 02:36] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 5732.49, Accuracy = 0.91, Loss = 0.317
[2019-04-28 02:36] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 5422.72, Accuracy = 0.91, Loss = 0.131
