Sentence length: 5
[2019-05-01 18:22] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1388.63, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:39] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 7172.14, Accuracy = 0.33, Loss = 1.788
[2019-05-01 18:39] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 7093.30, Accuracy = 0.40, Loss = 1.305
[2019-05-01 18:39] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 7191.17, Accuracy = 0.38, Loss = 1.279
[2019-05-01 18:39] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 7169.75, Accuracy = 0.35, Loss = 1.328
[2019-05-01 18:39] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 7154.08, Accuracy = 0.35, Loss = 1.290
[2019-05-01 18:39] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 7188.28, Accuracy = 0.35, Loss = 1.304
[2019-05-01 18:39] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 7145.80, Accuracy = 0.39, Loss = 1.217
[2019-05-01 18:39] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 7187.89, Accuracy = 0.41, Loss = 1.247
[2019-05-01 18:39] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 7184.24, Accuracy = 0.40, Loss = 1.249
[2019-05-01 18:39] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 7186.45, Accuracy = 0.45, Loss = 1.232
[2019-05-01 18:39] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 7182.51, Accuracy = 0.37, Loss = 1.290
[2019-05-01 18:40] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 7193.19, Accuracy = 0.34, Loss = 1.448
[2019-05-01 18:40] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 6979.15, Accuracy = 0.37, Loss = 1.640
[2019-05-01 18:40] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 7027.38, Accuracy = 0.35, Loss = 1.579
[2019-05-01 18:40] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 7153.13, Accuracy = 0.36, Loss = 1.496
[2019-05-01 18:40] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 7159.52, Accuracy = 0.41, Loss = 1.430
[2019-05-01 18:40] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 7164.87, Accuracy = 0.37, Loss = 1.539
[2019-05-01 18:40] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 7156.18, Accuracy = 0.37, Loss = 1.548
[2019-05-01 18:40] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 7160.28, Accuracy = 0.34, Loss = 1.552
[2019-05-01 18:40] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 7149.70, Accuracy = 0.40, Loss = 1.373
[2019-05-01 18:40] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 7141.43, Accuracy = 0.39, Loss = 1.447
[2019-05-01 18:40] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 7141.71, Accuracy = 0.47, Loss = 1.290
[2019-05-01 18:40] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 7106.64, Accuracy = 0.38, Loss = 1.451
[2019-05-01 18:40] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 7095.84, Accuracy = 0.32, Loss = 1.634
[2019-05-01 18:40] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 7077.87, Accuracy = 0.36, Loss = 1.481
[2019-05-01 18:40] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 7095.84, Accuracy = 0.29, Loss = 1.690
[2019-05-01 18:40] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 7099.31, Accuracy = 0.37, Loss = 1.367
[2019-05-01 18:40] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 7043.33, Accuracy = 0.41, Loss = 1.390
[2019-05-01 18:40] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 7050.45, Accuracy = 0.41, Loss = 1.326
[2019-05-01 18:40] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 7060.84, Accuracy = 0.34, Loss = 1.601
[2019-05-01 18:40] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 7070.32, Accuracy = 0.36, Loss = 1.553
[2019-05-01 18:40] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 7090.59, Accuracy = 0.25, Loss = 1.791
[2019-05-01 18:40] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 7039.08, Accuracy = 0.32, Loss = 1.668
[2019-05-01 18:40] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 6980.24, Accuracy = 0.31, Loss = 1.757
[2019-05-01 18:41] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 6994.70, Accuracy = 0.29, Loss = 1.749
[2019-05-01 18:41] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 7015.35, Accuracy = 0.29, Loss = 1.670
Done training.
Sentence length: 16
[2019-05-01 18:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6836.33, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:41] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6930.94, Accuracy = 0.12, Loss = 2.320
[2019-05-01 18:41] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6933.36, Accuracy = 0.10, Loss = 2.288
[2019-05-01 18:41] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6930.14, Accuracy = 0.20, Loss = 1.921
[2019-05-01 18:41] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6913.81, Accuracy = 0.19, Loss = 2.122
[2019-05-01 18:41] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6905.80, Accuracy = 0.34, Loss = 1.539
[2019-05-01 18:41] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6889.85, Accuracy = 0.34, Loss = 1.469
[2019-05-01 18:41] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6915.14, Accuracy = 0.48, Loss = 1.091
[2019-05-01 18:41] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6911.76, Accuracy = 0.55, Loss = 0.905
[2019-05-01 18:41] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6892.33, Accuracy = 0.61, Loss = 0.812
[2019-05-01 18:41] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6893.21, Accuracy = 0.33, Loss = 1.594
[2019-05-01 18:41] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6899.50, Accuracy = 0.59, Loss = 0.898
[2019-05-01 18:41] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6911.67, Accuracy = 0.73, Loss = 0.726
[2019-05-01 18:41] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6927.46, Accuracy = 0.98, Loss = 0.273
[2019-05-01 18:41] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6893.92, Accuracy = 0.95, Loss = 0.239
[2019-05-01 18:41] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6908.38, Accuracy = 0.93, Loss = 0.211
[2019-05-01 18:41] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6902.25, Accuracy = 0.99, Loss = 0.112
[2019-05-01 18:41] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6898.88, Accuracy = 0.91, Loss = 0.280
[2019-05-01 18:41] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 6901.36, Accuracy = 0.95, Loss = 0.241
[2019-05-01 18:41] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6919.78, Accuracy = 1.00, Loss = 0.014
[2019-05-01 18:42] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 6903.94, Accuracy = 1.00, Loss = 0.014
[2019-05-01 18:42] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 6861.15, Accuracy = 0.96, Loss = 0.151
[2019-05-01 18:42] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 6911.76, Accuracy = 0.96, Loss = 0.123
[2019-05-01 18:42] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 6924.42, Accuracy = 1.00, Loss = 0.005
Done training.
Sentence length: 17
[2019-05-01 18:42] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6478.00, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:42] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6582.69, Accuracy = 0.25, Loss = 1.978
[2019-05-01 18:42] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6569.00, Accuracy = 0.23, Loss = 2.036
[2019-05-01 18:42] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6558.80, Accuracy = 0.21, Loss = 1.993
[2019-05-01 18:42] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6576.16, Accuracy = 0.17, Loss = 2.038
[2019-05-01 18:42] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6566.26, Accuracy = 0.13, Loss = 2.040
[2019-05-01 18:42] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6564.02, Accuracy = 0.21, Loss = 1.916
[2019-05-01 18:42] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6569.00, Accuracy = 0.21, Loss = 1.808
[2019-05-01 18:42] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6576.32, Accuracy = 0.23, Loss = 1.896
[2019-05-01 18:42] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6555.20, Accuracy = 0.16, Loss = 1.882
[2019-05-01 18:42] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6568.11, Accuracy = 0.23, Loss = 1.854
[2019-05-01 18:42] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6570.44, Accuracy = 0.20, Loss = 1.928
[2019-05-01 18:42] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6548.88, Accuracy = 0.10, Loss = 2.353
[2019-05-01 18:42] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6533.02, Accuracy = 0.09, Loss = 2.314
[2019-05-01 18:42] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6557.52, Accuracy = 0.07, Loss = 2.321
[2019-05-01 18:42] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6562.17, Accuracy = 0.16, Loss = 2.302
[2019-05-01 18:42] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6575.11, Accuracy = 0.07, Loss = 2.314
[2019-05-01 18:42] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6566.83, Accuracy = 0.13, Loss = 2.140
[2019-05-01 18:43] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 6571.57, Accuracy = 0.13, Loss = 2.140
[2019-05-01 18:43] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6572.70, Accuracy = 0.19, Loss = 2.110
[2019-05-01 18:43] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 6547.05, Accuracy = 0.09, Loss = 2.300
[2019-05-01 18:43] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 6482.85, Accuracy = 0.19, Loss = 2.087
[2019-05-01 18:43] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 6567.07, Accuracy = 0.19, Loss = 2.087
[2019-05-01 18:43] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 6458.83, Accuracy = 0.11, Loss = 2.314
[2019-05-01 18:43] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 6430.28, Accuracy = 0.16, Loss = 2.294
[2019-05-01 18:43] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 6436.30, Accuracy = 0.09, Loss = 2.310
[2019-05-01 18:43] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 6418.37, Accuracy = 0.15, Loss = 2.292
[2019-05-01 18:43] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 6422.05, Accuracy = 0.07, Loss = 2.302
[2019-05-01 18:43] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 6375.91, Accuracy = 0.14, Loss = 2.296
[2019-05-01 18:43] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 6434.22, Accuracy = 0.07, Loss = 2.306
[2019-05-01 18:43] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 6430.98, Accuracy = 0.16, Loss = 2.304
[2019-05-01 18:43] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 6436.99, Accuracy = 0.08, Loss = 2.314
[2019-05-01 18:43] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 6443.17, Accuracy = 0.06, Loss = 2.322
[2019-05-01 18:43] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 6443.87, Accuracy = 0.11, Loss = 2.310
[2019-05-01 18:43] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 6431.13, Accuracy = 0.09, Loss = 2.296
[2019-05-01 18:43] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 6427.05, Accuracy = 0.13, Loss = 2.294
[2019-05-01 18:43] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 6426.90, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:43] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 6439.00, Accuracy = 0.10, Loss = 2.300
[2019-05-01 18:43] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 6420.60, Accuracy = 0.15, Loss = 2.300
[2019-05-01 18:44] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 6378.64, Accuracy = 0.11, Loss = 2.305
[2019-05-01 18:44] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 6429.28, Accuracy = 0.11, Loss = 2.315
[2019-05-01 18:44] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 6424.13, Accuracy = 0.16, Loss = 2.306
[2019-05-01 18:44] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 6409.79, Accuracy = 0.09, Loss = 2.293
[2019-05-01 18:44] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 6432.67, Accuracy = 0.10, Loss = 2.293
[2019-05-01 18:44] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 6422.52, Accuracy = 0.09, Loss = 2.298
[2019-05-01 18:44] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 6416.53, Accuracy = 0.09, Loss = 2.288
[2019-05-01 18:44] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 6414.69, Accuracy = 0.09, Loss = 2.320
[2019-05-01 18:44] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 6404.59, Accuracy = 0.09, Loss = 2.282
[2019-05-01 18:44] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 6425.67, Accuracy = 0.09, Loss = 2.310
[2019-05-01 18:44] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 6406.19, Accuracy = 0.10, Loss = 2.294
[2019-05-01 18:44] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 6415.45, Accuracy = 0.07, Loss = 2.324
[2019-05-01 18:44] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 6436.61, Accuracy = 0.04, Loss = 2.319
[2019-05-01 18:44] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 6419.06, Accuracy = 0.06, Loss = 2.314
[2019-05-01 18:44] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 6391.40, Accuracy = 0.09, Loss = 2.307
[2019-05-01 18:44] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 6379.09, Accuracy = 0.09, Loss = 2.317
[2019-05-01 18:44] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 6392.92, Accuracy = 0.07, Loss = 2.323
[2019-05-01 18:44] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 6371.75, Accuracy = 0.15, Loss = 2.154
[2019-05-01 18:44] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 6354.55, Accuracy = 0.20, Loss = 2.095
[2019-05-01 18:44] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 6393.91, Accuracy = 0.15, Loss = 2.185
[2019-05-01 18:44] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 6381.67, Accuracy = 0.17, Loss = 2.173
[2019-05-01 18:45] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 6392.39, Accuracy = 0.16, Loss = 2.136
[2019-05-01 18:45] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 6371.37, Accuracy = 0.16, Loss = 2.189
[2019-05-01 18:45] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 6409.17, Accuracy = 0.14, Loss = 2.170
[2019-05-01 18:45] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 6408.18, Accuracy = 0.10, Loss = 2.322
[2019-05-01 18:45] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 6396.80, Accuracy = 0.10, Loss = 2.315
[2019-05-01 18:45] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 6380.69, Accuracy = 0.16, Loss = 2.296
[2019-05-01 18:45] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 6414.61, Accuracy = 0.16, Loss = 2.301
[2019-05-01 18:45] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 6384.94, Accuracy = 0.11, Loss = 2.317
[2019-05-01 18:45] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 6406.73, Accuracy = 0.15, Loss = 2.303
[2019-05-01 18:45] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 6389.80, Accuracy = 0.07, Loss = 2.321
[2019-05-01 18:45] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 6400.46, Accuracy = 0.12, Loss = 2.297
[2019-05-01 18:45] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 6395.13, Accuracy = 0.13, Loss = 2.299
[2019-05-01 18:45] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 6407.26, Accuracy = 0.07, Loss = 2.301
[2019-05-01 18:45] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 6414.30, Accuracy = 0.13, Loss = 2.196
[2019-05-01 18:45] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 6410.55, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:45] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 6397.49, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:45] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 6370.92, Accuracy = 0.07, Loss = 2.309
[2019-05-01 18:45] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 6362.76, Accuracy = 0.09, Loss = 2.301
[2019-05-01 18:45] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 6347.79, Accuracy = 0.11, Loss = 2.309
[2019-05-01 18:45] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 6347.19, Accuracy = 0.08, Loss = 2.300
[2019-05-01 18:45] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 6366.08, Accuracy = 0.05, Loss = 2.319
[2019-05-01 18:46] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 6353.20, Accuracy = 0.08, Loss = 2.302
[2019-05-01 18:46] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 6368.73, Accuracy = 0.09, Loss = 2.306
[2019-05-01 18:46] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 6352.37, Accuracy = 0.12, Loss = 2.298
[2019-05-01 18:46] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 6368.42, Accuracy = 0.09, Loss = 2.312
[2019-05-01 18:46] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 6379.55, Accuracy = 0.08, Loss = 2.320
[2019-05-01 18:46] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 6347.34, Accuracy = 0.16, Loss = 1.887
[2019-05-01 18:46] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 6302.34, Accuracy = 0.12, Loss = 1.806
[2019-05-01 18:46] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 6333.49, Accuracy = 0.19, Loss = 1.853
[2019-05-01 18:46] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 6329.91, Accuracy = 0.26, Loss = 1.738
[2019-05-01 18:46] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 6330.65, Accuracy = 0.26, Loss = 1.891
[2019-05-01 18:46] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 6327.29, Accuracy = 0.24, Loss = 1.797
[2019-05-01 18:46] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 6334.69, Accuracy = 0.21, Loss = 1.758
[2019-05-01 18:46] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 6334.76, Accuracy = 0.24, Loss = 1.825
[2019-05-01 18:46] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 6338.05, Accuracy = 0.13, Loss = 1.882
[2019-05-01 18:46] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 6329.08, Accuracy = 0.19, Loss = 1.718
[2019-05-01 18:46] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 6334.91, Accuracy = 0.20, Loss = 1.732
[2019-05-01 18:46] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 6316.80, Accuracy = 0.20, Loss = 1.861
[2019-05-01 18:46] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 6238.55, Accuracy = 0.22, Loss = 1.755
[2019-05-01 18:46] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 6299.53, Accuracy = 0.20, Loss = 1.871
[2019-05-01 18:46] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 6275.74, Accuracy = 0.30, Loss = 1.723
Done training.
Sentence length: 18
[2019-05-01 18:46] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6148.74, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:47] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6241.23, Accuracy = 0.08, Loss = 2.302
[2019-05-01 18:47] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6246.32, Accuracy = 0.04, Loss = 2.304
[2019-05-01 18:47] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6233.55, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:47] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6250.32, Accuracy = 0.07, Loss = 2.305
[2019-05-01 18:47] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6240.80, Accuracy = 0.06, Loss = 2.303
[2019-05-01 18:47] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6220.70, Accuracy = 0.12, Loss = 2.275
[2019-05-01 18:47] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6251.99, Accuracy = 0.15, Loss = 2.054
[2019-05-01 18:47] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6231.60, Accuracy = 0.12, Loss = 2.561
[2019-05-01 18:47] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6211.48, Accuracy = 0.14, Loss = 1.854
[2019-05-01 18:47] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6232.68, Accuracy = 0.24, Loss = 1.831
[2019-05-01 18:47] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6236.38, Accuracy = 0.27, Loss = 1.619
[2019-05-01 18:47] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6231.89, Accuracy = 0.23, Loss = 1.703
[2019-05-01 18:47] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6248.13, Accuracy = 0.27, Loss = 1.574
[2019-05-01 18:47] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6223.58, Accuracy = 0.31, Loss = 1.643
[2019-05-01 18:47] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6232.18, Accuracy = 0.29, Loss = 1.606
[2019-05-01 18:47] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6233.34, Accuracy = 0.34, Loss = 1.651
[2019-05-01 18:47] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6266.51, Accuracy = 0.33, Loss = 1.574
[2019-05-01 18:47] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 6222.35, Accuracy = 0.34, Loss = 1.595
[2019-05-01 18:47] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6077.46, Accuracy = 0.33, Loss = 1.537
[2019-05-01 18:47] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 6088.08, Accuracy = 0.33, Loss = 1.611
[2019-05-01 18:47] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 6075.19, Accuracy = 0.28, Loss = 1.667
[2019-05-01 18:48] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 6100.60, Accuracy = 0.26, Loss = 1.704
[2019-05-01 18:48] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 6094.23, Accuracy = 0.22, Loss = 1.983
[2019-05-01 18:48] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 6133.14, Accuracy = 0.20, Loss = 1.970
[2019-05-01 18:48] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 6082.83, Accuracy = 0.20, Loss = 1.685
[2019-05-01 18:48] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 6094.16, Accuracy = 0.30, Loss = 1.333
[2019-05-01 18:48] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 6091.60, Accuracy = 0.23, Loss = 1.518
[2019-05-01 18:48] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 6103.65, Accuracy = 0.06, Loss = 2.309
[2019-05-01 18:48] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 6102.54, Accuracy = 0.13, Loss = 2.295
[2019-05-01 18:48] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 6111.22, Accuracy = 0.17, Loss = 2.212
[2019-05-01 18:48] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 6106.22, Accuracy = 0.12, Loss = 1.999
[2019-05-01 18:48] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 6104.48, Accuracy = 0.09, Loss = 2.314
[2019-05-01 18:48] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 6112.96, Accuracy = 0.09, Loss = 2.312
[2019-05-01 18:48] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 6102.26, Accuracy = 0.07, Loss = 2.309
[2019-05-01 18:48] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 6119.51, Accuracy = 0.12, Loss = 2.298
[2019-05-01 18:48] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 6130.90, Accuracy = 0.11, Loss = 2.307
[2019-05-01 18:48] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 6119.23, Accuracy = 0.12, Loss = 2.296
[2019-05-01 18:48] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 6119.30, Accuracy = 0.12, Loss = 2.312
[2019-05-01 18:48] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 6099.35, Accuracy = 0.11, Loss = 2.306
[2019-05-01 18:48] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 6116.24, Accuracy = 0.10, Loss = 2.313
[2019-05-01 18:49] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 6092.84, Accuracy = 0.07, Loss = 2.318
[2019-05-01 18:49] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 6098.52, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:49] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 6079.73, Accuracy = 0.08, Loss = 2.299
[2019-05-01 18:49] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 6097.48, Accuracy = 0.13, Loss = 2.289
[2019-05-01 18:49] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 6100.60, Accuracy = 0.13, Loss = 2.300
[2019-05-01 18:49] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 6098.73, Accuracy = 0.08, Loss = 2.311
[2019-05-01 18:49] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 6110.74, Accuracy = 0.14, Loss = 2.289
[2019-05-01 18:49] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 6103.23, Accuracy = 0.10, Loss = 2.318
