Sentence length: 5
[2019-04-28 15:54] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4534.31, Accuracy = 0.06, Loss = 2.303
[2019-04-28 16:41] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 5933.91, Accuracy = 0.20, Loss = 1.429
[2019-04-28 16:41] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 4796.32, Accuracy = 0.34, Loss = 1.513
[2019-04-28 16:41] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 4608.97, Accuracy = 0.19, Loss = 1.709
[2019-04-28 16:41] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 3141.78, Accuracy = 0.17, Loss = 1.847
[2019-04-28 16:41] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 6950.60, Accuracy = 0.25, Loss = 1.754
[2019-04-28 16:41] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 2565.76, Accuracy = 0.13, Loss = 1.779
[2019-04-28 16:41] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 4506.63, Accuracy = 0.20, Loss = 1.743
[2019-04-28 16:41] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 3889.24, Accuracy = 0.15, Loss = 1.736
[2019-04-28 16:41] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 3074.58, Accuracy = 0.20, Loss = 1.702
[2019-04-28 16:41] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 2374.09, Accuracy = 0.20, Loss = 1.714
[2019-04-28 16:41] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 4968.04, Accuracy = 0.21, Loss = 1.644
[2019-04-28 16:41] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 3498.62, Accuracy = 0.11, Loss = 2.342
Done training.
Sentence length: 16
[2019-04-28 16:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3364.57, Accuracy = 0.12, Loss = 2.301
[2019-04-28 16:41] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 2531.87, Accuracy = 0.15, Loss = 2.303
[2019-04-28 16:41] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 3782.14, Accuracy = 0.12, Loss = 2.300
[2019-04-28 16:41] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 2233.92, Accuracy = 0.12, Loss = 2.301
[2019-04-28 16:41] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 5442.62, Accuracy = 0.10, Loss = 2.304
[2019-04-28 16:42] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 4334.67, Accuracy = 0.26, Loss = 1.811
[2019-04-28 16:42] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 4744.39, Accuracy = 0.20, Loss = 2.005
[2019-04-28 16:42] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6846.10, Accuracy = 0.33, Loss = 1.353
[2019-04-28 16:42] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 5430.62, Accuracy = 0.45, Loss = 1.291
[2019-04-28 16:42] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 3360.36, Accuracy = 0.41, Loss = 1.444
[2019-04-28 16:42] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 2157.76, Accuracy = 0.38, Loss = 1.314
[2019-04-28 16:42] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 5347.32, Accuracy = 0.47, Loss = 1.085
[2019-04-28 16:42] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 2390.41, Accuracy = 0.29, Loss = 2.126
[2019-04-28 16:42] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 3414.71, Accuracy = 0.44, Loss = 1.337
[2019-04-28 16:42] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 4220.62, Accuracy = 0.45, Loss = 1.165
[2019-04-28 16:42] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 5276.37, Accuracy = 0.46, Loss = 1.082
[2019-04-28 16:42] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 4769.94, Accuracy = 0.48, Loss = 1.173
[2019-04-28 16:42] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 5038.16, Accuracy = 0.61, Loss = 0.951
[2019-04-28 16:42] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 3285.30, Accuracy = 0.45, Loss = 1.208
[2019-04-28 16:42] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6321.33, Accuracy = 0.46, Loss = 1.189
[2019-04-28 16:42] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 2473.14, Accuracy = 0.30, Loss = 1.692
[2019-04-28 16:43] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 2396.55, Accuracy = 0.47, Loss = 1.247
[2019-04-28 16:43] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 6367.67, Accuracy = 0.52, Loss = 1.162
[2019-04-28 16:43] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 4287.80, Accuracy = 0.45, Loss = 1.290
[2019-04-28 16:43] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 3259.81, Accuracy = 0.43, Loss = 1.303
[2019-04-28 16:43] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 4448.83, Accuracy = 0.36, Loss = 1.490
[2019-04-28 16:43] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 4547.94, Accuracy = 0.39, Loss = 1.459
[2019-04-28 16:43] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 3110.85, Accuracy = 0.49, Loss = 1.189
[2019-04-28 16:43] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 4732.31, Accuracy = 0.34, Loss = 1.499
[2019-04-28 16:43] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 3910.00, Accuracy = 0.47, Loss = 1.103
[2019-04-28 16:43] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 4919.46, Accuracy = 0.50, Loss = 1.091
[2019-04-28 16:43] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 5356.55, Accuracy = 0.41, Loss = 1.218
[2019-04-28 16:43] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 2864.79, Accuracy = 0.44, Loss = 1.144
[2019-04-28 16:43] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 3319.76, Accuracy = 0.38, Loss = 1.316
[2019-04-28 16:43] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 5147.67, Accuracy = 0.27, Loss = 1.500
[2019-04-28 16:43] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 5240.27, Accuracy = 0.54, Loss = 1.117
[2019-04-28 16:43] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 3242.40, Accuracy = 0.43, Loss = 1.217
[2019-04-28 16:44] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 3552.10, Accuracy = 0.43, Loss = 1.171
[2019-04-28 16:44] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 1740.81, Accuracy = 0.45, Loss = 1.153
[2019-04-28 16:44] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 1815.84, Accuracy = 0.51, Loss = 1.029
[2019-04-28 16:44] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 3148.40, Accuracy = 0.48, Loss = 1.061
[2019-04-28 16:44] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 7266.40, Accuracy = 0.52, Loss = 0.887
[2019-04-28 16:44] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 3932.00, Accuracy = 0.48, Loss = 0.940
[2019-04-28 16:44] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 5809.85, Accuracy = 0.59, Loss = 0.814
[2019-04-28 16:44] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 2270.16, Accuracy = 0.59, Loss = 0.903
[2019-04-28 16:44] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 4816.28, Accuracy = 0.55, Loss = 0.872
[2019-04-28 16:44] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 3285.04, Accuracy = 0.39, Loss = 1.241
[2019-04-28 16:44] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 7123.99, Accuracy = 0.40, Loss = 1.244
[2019-04-28 16:44] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 3191.82, Accuracy = 0.24, Loss = 1.769
[2019-04-28 16:44] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 3279.80, Accuracy = 0.27, Loss = 1.537
[2019-04-28 16:44] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 5244.26, Accuracy = 0.24, Loss = 2.257
[2019-04-28 16:44] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 5722.90, Accuracy = 0.28, Loss = 1.649
[2019-04-28 16:44] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 5319.35, Accuracy = 0.27, Loss = 1.570
[2019-04-28 16:45] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 3269.99, Accuracy = 0.15, Loss = 1.708
[2019-04-28 16:45] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 7173.20, Accuracy = 0.20, Loss = 1.730
[2019-04-28 16:45] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 5691.65, Accuracy = 0.16, Loss = 1.702
[2019-04-28 16:45] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 4803.05, Accuracy = 0.28, Loss = 1.657
[2019-04-28 16:45] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 4733.52, Accuracy = 0.17, Loss = 1.699
[2019-04-28 16:45] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 4063.76, Accuracy = 0.20, Loss = 1.736
[2019-04-28 16:45] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 5199.92, Accuracy = 0.13, Loss = 1.736
[2019-04-28 16:45] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 6034.97, Accuracy = 0.17, Loss = 1.913
[2019-04-28 16:45] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 4792.12, Accuracy = 0.18, Loss = 1.832
[2019-04-28 16:45] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 3242.68, Accuracy = 0.20, Loss = 1.863
[2019-04-28 16:45] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 2512.55, Accuracy = 0.12, Loss = 2.306
[2019-04-28 16:45] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 4622.78, Accuracy = 0.09, Loss = 2.317
[2019-04-28 16:45] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 5051.67, Accuracy = 0.14, Loss = 2.282
[2019-04-28 16:45] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 4816.20, Accuracy = 0.13, Loss = 2.297
[2019-04-28 16:45] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 3452.41, Accuracy = 0.07, Loss = 2.321
[2019-04-28 16:45] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 5364.36, Accuracy = 0.11, Loss = 2.319
[2019-04-28 16:46] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 3397.42, Accuracy = 0.07, Loss = 2.316
[2019-04-28 16:46] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 5308.72, Accuracy = 0.11, Loss = 2.308
[2019-04-28 16:46] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 2570.27, Accuracy = 0.12, Loss = 2.307
[2019-04-28 16:46] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 3257.69, Accuracy = 0.09, Loss = 2.314
[2019-04-28 16:46] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 5908.32, Accuracy = 0.11, Loss = 2.297
[2019-04-28 16:46] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 5394.06, Accuracy = 0.10, Loss = 2.308
[2019-04-28 16:46] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 3422.31, Accuracy = 0.09, Loss = 2.323
[2019-04-28 16:46] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 4617.53, Accuracy = 0.05, Loss = 2.327
[2019-04-28 16:46] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 5499.66, Accuracy = 0.11, Loss = 2.295
[2019-04-28 16:46] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 4911.23, Accuracy = 0.12, Loss = 2.299
[2019-04-28 16:46] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 3227.01, Accuracy = 0.11, Loss = 2.334
[2019-04-28 16:46] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 3655.17, Accuracy = 0.13, Loss = 2.289
[2019-04-28 16:46] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 5115.00, Accuracy = 0.11, Loss = 2.323
[2019-04-28 16:46] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 3275.54, Accuracy = 0.09, Loss = 2.304
[2019-04-28 16:46] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 2740.41, Accuracy = 0.10, Loss = 2.329
[2019-04-28 16:47] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 2701.86, Accuracy = 0.09, Loss = 2.321
[2019-04-28 16:47] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 4696.17, Accuracy = 0.09, Loss = 2.322
[2019-04-28 16:47] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 4820.82, Accuracy = 0.14, Loss = 2.302
[2019-04-28 16:47] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 2459.82, Accuracy = 0.08, Loss = 2.302
[2019-04-28 16:47] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 1635.20, Accuracy = 0.10, Loss = 2.298
[2019-04-28 16:47] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 3163.16, Accuracy = 0.11, Loss = 2.312
[2019-04-28 16:47] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 4668.08, Accuracy = 0.12, Loss = 2.310
[2019-04-28 16:47] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 2589.31, Accuracy = 0.08, Loss = 2.319
[2019-04-28 16:47] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 4217.70, Accuracy = 0.13, Loss = 2.298
[2019-04-28 16:47] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 6273.03, Accuracy = 0.11, Loss = 2.309
[2019-04-28 16:47] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 4086.06, Accuracy = 0.16, Loss = 2.293
[2019-04-28 16:47] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 3676.06, Accuracy = 0.07, Loss = 2.311
[2019-04-28 16:47] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 2265.86, Accuracy = 0.12, Loss = 2.319
[2019-04-28 16:47] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 3095.20, Accuracy = 0.07, Loss = 2.319
[2019-04-28 16:47] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 3175.15, Accuracy = 0.07, Loss = 2.311
[2019-04-28 16:48] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 1995.56, Accuracy = 0.07, Loss = 2.312
[2019-04-28 16:48] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 2771.93, Accuracy = 0.09, Loss = 2.316
Done training.
Sentence length: 17
[2019-04-28 16:48] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3777.40, Accuracy = 0.07, Loss = 2.302
[2019-04-28 16:48] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 2803.52, Accuracy = 0.15, Loss = 2.302
[2019-04-28 16:48] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 3878.06, Accuracy = 0.06, Loss = 2.309
[2019-04-28 16:48] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 4942.56, Accuracy = 0.08, Loss = 2.305
[2019-04-28 16:48] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 4626.96, Accuracy = 0.05, Loss = 2.304
[2019-04-28 16:48] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 3325.62, Accuracy = 0.04, Loss = 2.308
[2019-04-28 16:48] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 4929.63, Accuracy = 0.08, Loss = 2.302
[2019-04-28 16:48] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6986.41, Accuracy = 0.21, Loss = 1.872
[2019-04-28 16:48] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 4795.12, Accuracy = 0.16, Loss = 2.068
[2019-04-28 16:48] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 1721.40, Accuracy = 0.20, Loss = 1.980
[2019-04-28 16:48] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 5667.80, Accuracy = 0.12, Loss = 2.009
[2019-04-28 16:48] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 5948.31, Accuracy = 0.16, Loss = 1.992
[2019-04-28 16:48] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 4905.44, Accuracy = 0.16, Loss = 2.010
[2019-04-28 16:49] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 3854.67, Accuracy = 0.24, Loss = 1.915
[2019-04-28 16:49] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 4263.32, Accuracy = 0.14, Loss = 1.978
[2019-04-28 16:49] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 4416.47, Accuracy = 0.20, Loss = 1.851
[2019-04-28 16:49] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 3350.10, Accuracy = 0.18, Loss = 2.012
[2019-04-28 16:49] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 4646.87, Accuracy = 0.16, Loss = 1.964
[2019-04-28 16:49] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 4220.52, Accuracy = 0.20, Loss = 2.014
[2019-04-28 16:49] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6378.11, Accuracy = 0.20, Loss = 2.027
[2019-04-28 16:49] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 3726.46, Accuracy = 0.20, Loss = 2.031
[2019-04-28 16:49] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 4299.44, Accuracy = 0.11, Loss = 2.035
[2019-04-28 16:49] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 4284.75, Accuracy = 0.20, Loss = 1.980
[2019-04-28 16:49] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 6406.73, Accuracy = 0.17, Loss = 1.982
[2019-04-28 16:49] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 2394.47, Accuracy = 0.15, Loss = 2.009
[2019-04-28 16:49] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 4344.39, Accuracy = 0.21, Loss = 1.937
[2019-04-28 16:49] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 4571.76, Accuracy = 0.26, Loss = 1.879
[2019-04-28 16:49] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 3861.24, Accuracy = 0.16, Loss = 2.026
[2019-04-28 16:50] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 2356.39, Accuracy = 0.17, Loss = 2.015
[2019-04-28 16:50] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 4924.65, Accuracy = 0.14, Loss = 2.034
[2019-04-28 16:50] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 2245.66, Accuracy = 0.19, Loss = 1.971
[2019-04-28 16:50] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 3194.80, Accuracy = 0.13, Loss = 1.993
[2019-04-28 16:50] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 1907.52, Accuracy = 0.07, Loss = 2.321
[2019-04-28 16:50] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 5942.26, Accuracy = 0.12, Loss = 2.300
[2019-04-28 16:50] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 5159.29, Accuracy = 0.07, Loss = 2.306
[2019-04-28 16:50] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 3461.85, Accuracy = 0.08, Loss = 2.315
[2019-04-28 16:50] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 5209.41, Accuracy = 0.12, Loss = 2.303
[2019-04-28 16:50] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 3830.82, Accuracy = 0.13, Loss = 2.308
[2019-04-28 16:50] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 4028.51, Accuracy = 0.10, Loss = 2.308
[2019-04-28 16:50] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 6399.17, Accuracy = 0.11, Loss = 2.312
[2019-04-28 16:50] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 5532.13, Accuracy = 0.09, Loss = 2.306
[2019-04-28 16:50] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 2970.47, Accuracy = 0.21, Loss = 2.073
[2019-04-28 16:50] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 5313.92, Accuracy = 0.11, Loss = 2.260
[2019-04-28 16:51] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 6338.42, Accuracy = 0.14, Loss = 2.280
[2019-04-28 16:51] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 4854.61, Accuracy = 0.12, Loss = 2.313
[2019-04-28 16:51] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 4876.39, Accuracy = 0.09, Loss = 2.321
[2019-04-28 16:51] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 3825.04, Accuracy = 0.08, Loss = 2.311
[2019-04-28 16:51] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 4076.59, Accuracy = 0.12, Loss = 2.312
[2019-04-28 16:51] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 3004.35, Accuracy = 0.09, Loss = 2.312
[2019-04-28 16:51] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 3538.56, Accuracy = 0.06, Loss = 2.315
[2019-04-28 16:51] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 5396.66, Accuracy = 0.12, Loss = 2.287
[2019-04-28 16:51] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 5206.02, Accuracy = 0.10, Loss = 2.314
[2019-04-28 16:51] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 4879.58, Accuracy = 0.13, Loss = 2.299
[2019-04-28 16:51] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 4204.16, Accuracy = 0.11, Loss = 2.310
[2019-04-28 16:51] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 3255.10, Accuracy = 0.10, Loss = 2.311
[2019-04-28 16:51] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 3233.19, Accuracy = 0.09, Loss = 2.312
[2019-04-28 16:51] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 4825.20, Accuracy = 0.09, Loss = 2.318
[2019-04-28 16:51] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 4926.28, Accuracy = 0.13, Loss = 2.304
[2019-04-28 16:52] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 3315.31, Accuracy = 0.12, Loss = 2.312
[2019-04-28 16:52] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 3133.48, Accuracy = 0.10, Loss = 2.303
[2019-04-28 16:52] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 5474.42, Accuracy = 0.12, Loss = 2.326
[2019-04-28 16:52] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 5902.40, Accuracy = 0.05, Loss = 2.337
[2019-04-28 16:52] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 3324.57, Accuracy = 0.08, Loss = 2.320
[2019-04-28 16:52] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 6821.48, Accuracy = 0.08, Loss = 2.319
[2019-04-28 16:52] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 5119.39, Accuracy = 0.10, Loss = 2.319
[2019-04-28 16:52] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 4531.44, Accuracy = 0.12, Loss = 2.302
[2019-04-28 16:52] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 5829.22, Accuracy = 0.10, Loss = 2.340
[2019-04-28 16:52] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 5696.73, Accuracy = 0.12, Loss = 2.306
[2019-04-28 16:52] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 3243.27, Accuracy = 0.04, Loss = 2.333
[2019-04-28 16:52] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 4480.57, Accuracy = 0.06, Loss = 2.323
[2019-04-28 16:52] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 4042.40, Accuracy = 0.08, Loss = 2.315
[2019-04-28 16:52] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 4178.70, Accuracy = 0.17, Loss = 2.289
[2019-04-28 16:52] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 4500.48, Accuracy = 0.11, Loss = 2.303
[2019-04-28 16:53] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 5963.71, Accuracy = 0.09, Loss = 2.315
[2019-04-28 16:53] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 3452.28, Accuracy = 0.13, Loss = 2.305
[2019-04-28 16:53] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 4824.29, Accuracy = 0.10, Loss = 2.308
[2019-04-28 16:53] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 2157.96, Accuracy = 0.12, Loss = 2.307
[2019-04-28 16:53] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 3671.11, Accuracy = 0.09, Loss = 2.307
[2019-04-28 16:53] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 3508.80, Accuracy = 0.11, Loss = 2.330
[2019-04-28 16:53] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 3628.90, Accuracy = 0.12, Loss = 2.324
[2019-04-28 16:53] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 2632.78, Accuracy = 0.22, Loss = 2.104
[2019-04-28 16:53] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 5653.89, Accuracy = 0.23, Loss = 2.063
[2019-04-28 16:53] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 4368.28, Accuracy = 0.12, Loss = 2.169
[2019-04-28 16:53] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 4329.53, Accuracy = 0.12, Loss = 2.308
[2019-04-28 16:53] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 4223.11, Accuracy = 0.09, Loss = 2.310
[2019-04-28 16:53] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 6362.61, Accuracy = 0.12, Loss = 2.329
[2019-04-28 16:53] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 3090.26, Accuracy = 0.16, Loss = 2.301
[2019-04-28 16:54] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 2258.32, Accuracy = 0.14, Loss = 2.310
[2019-04-28 16:54] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 3400.84, Accuracy = 0.15, Loss = 2.303
[2019-04-28 16:54] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 4091.16, Accuracy = 0.09, Loss = 2.286
[2019-04-28 16:54] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 2490.81, Accuracy = 0.09, Loss = 2.303
[2019-04-28 16:54] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 2460.92, Accuracy = 0.05, Loss = 2.334
[2019-04-28 16:54] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 6165.40, Accuracy = 0.09, Loss = 2.328
[2019-04-28 16:54] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 4503.42, Accuracy = 0.08, Loss = 2.329
[2019-04-28 16:54] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 4918.02, Accuracy = 0.12, Loss = 2.302
[2019-04-28 16:54] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 3322.94, Accuracy = 0.08, Loss = 2.351
[2019-04-28 16:54] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 4735.27, Accuracy = 0.09, Loss = 2.311
