[2019-04-27 23:33] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 2604.89, Accuracy = 0.08, Loss = 2.304
[2019-04-27 23:44] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 6904.56, Accuracy = 0.33, Loss = 1.252
[2019-04-27 23:44] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 6897.73, Accuracy = 0.41, Loss = 1.167
[2019-04-27 23:44] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 6891.80, Accuracy = 0.51, Loss = 1.042
[2019-04-27 23:44] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6896.58, Accuracy = 0.45, Loss = 1.059
[2019-04-27 23:44] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 6890.20, Accuracy = 0.48, Loss = 1.071
[2019-04-27 23:44] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 6934.44, Accuracy = 0.42, Loss = 1.110
[2019-04-27 23:44] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 6905.09, Accuracy = 0.35, Loss = 1.204
[2019-04-27 23:44] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 6864.74, Accuracy = 0.42, Loss = 1.117
[2019-04-27 23:44] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 6924.86, Accuracy = 0.45, Loss = 1.033
[2019-04-27 23:44] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 6880.58, Accuracy = 0.41, Loss = 1.023
[2019-04-27 23:44] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 6887.46, Accuracy = 0.42, Loss = 1.068
[2019-04-27 23:44] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 6930.94, Accuracy = 0.46, Loss = 1.011
[2019-04-27 23:44] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 6856.50, Accuracy = 0.26, Loss = 1.230
[2019-04-27 23:44] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6857.55, Accuracy = 0.30, Loss = 1.064
[2019-04-27 23:44] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 6878.29, Accuracy = 0.44, Loss = 1.003
[2019-04-27 23:44] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 6915.77, Accuracy = 0.67, Loss = 0.796
[2019-04-27 23:44] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 6911.49, Accuracy = 0.34, Loss = 1.128
[2019-04-27 23:44] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 6932.47, Accuracy = 0.35, Loss = 1.045
[2019-04-27 23:44] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 6912.83, Accuracy = 0.51, Loss = 0.971
[2019-04-27 23:44] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 6900.30, Accuracy = 0.29, Loss = 1.181
[2019-04-27 23:44] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 6917.10, Accuracy = 0.50, Loss = 0.871
[2019-04-27 23:44] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 6906.51, Accuracy = 0.48, Loss = 0.882
[2019-04-27 23:44] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 6877.67, Accuracy = 0.66, Loss = 0.760
[2019-04-27 23:44] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6919.06, Accuracy = 0.66, Loss = 0.796
[2019-04-27 23:44] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 6878.55, Accuracy = 0.47, Loss = 0.893
[2019-04-27 23:44] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 6903.49, Accuracy = 0.56, Loss = 0.900
[2019-04-27 23:44] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 6897.46, Accuracy = 0.49, Loss = 0.861
[2019-04-27 23:44] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 6907.94, Accuracy = 0.55, Loss = 0.777
[2019-04-27 23:44] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 6887.64, Accuracy = 0.72, Loss = 0.678
[2019-04-27 23:44] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 6904.03, Accuracy = 0.32, Loss = 1.371
[2019-04-27 23:44] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 6893.83, Accuracy = 0.64, Loss = 0.739
[2019-04-27 23:44] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 6897.91, Accuracy = 0.66, Loss = 0.701
[2019-04-27 23:44] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 6923.35, Accuracy = 0.63, Loss = 0.678
[2019-04-27 23:44] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6818.97, Accuracy = 0.41, Loss = 1.112
[2019-04-27 23:44] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 6907.22, Accuracy = 0.62, Loss = 0.739
[2019-04-27 23:44] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 6868.26, Accuracy = 0.74, Loss = 0.561
[2019-04-27 23:44] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 6902.34, Accuracy = 0.84, Loss = 0.525
[2019-04-27 23:44] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 6902.78, Accuracy = 0.84, Loss = 0.555
[2019-04-27 23:44] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 6914.34, Accuracy = 0.82, Loss = 0.570
[2019-04-27 23:44] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 6888.08, Accuracy = 0.68, Loss = 0.701
[2019-04-27 23:44] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 6910.69, Accuracy = 0.76, Loss = 0.552
[2019-04-27 23:44] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 6900.30, Accuracy = 0.84, Loss = 0.516
[2019-04-27 23:44] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 6646.42, Accuracy = 0.84, Loss = 0.484
[2019-04-27 23:44] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6696.41, Accuracy = 0.85, Loss = 0.429
[2019-04-27 23:44] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 6211.63, Accuracy = 0.85, Loss = 0.453
[2019-04-27 23:44] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 6665.73, Accuracy = 0.90, Loss = 0.394
[2019-04-27 23:44] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 6650.29, Accuracy = 0.85, Loss = 0.431
[2019-04-27 23:44] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 6676.83, Accuracy = 0.78, Loss = 0.542
[2019-04-27 23:44] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 6652.26, Accuracy = 0.57, Loss = 0.997
[2019-04-27 23:44] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 6682.90, Accuracy = 0.49, Loss = 2.078
[2019-04-27 23:44] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 6641.07, Accuracy = 0.97, Loss = 0.290
[2019-04-27 23:44] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 6626.48, Accuracy = 0.80, Loss = 0.394
[2019-04-27 23:44] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 6675.01, Accuracy = 0.82, Loss = 0.419
[2019-04-27 23:44] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6672.27, Accuracy = 0.75, Loss = 0.552
[2019-04-27 23:44] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 6684.23, Accuracy = 0.79, Loss = 0.393
[2019-04-27 23:44] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 6641.65, Accuracy = 0.19, Loss = 2.542
[2019-04-27 23:44] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 6654.16, Accuracy = 0.84, Loss = 0.439
[2019-04-27 23:44] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 6648.80, Accuracy = 0.72, Loss = 0.491
[2019-04-27 23:44] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 6711.05, Accuracy = 0.96, Loss = 0.217
[2019-04-27 23:44] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 6626.07, Accuracy = 0.50, Loss = 1.422
[2019-04-27 23:44] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 6682.90, Accuracy = 0.55, Loss = 0.977
[2019-04-27 23:44] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 6651.11, Accuracy = 0.61, Loss = 0.685
[2019-04-27 23:44] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 6703.01, Accuracy = 0.84, Loss = 0.418
[2019-04-27 23:44] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6638.44, Accuracy = 0.85, Loss = 0.326
[2019-04-27 23:44] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 6664.65, Accuracy = 0.58, Loss = 0.796
[2019-04-27 23:44] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 6684.82, Accuracy = 0.61, Loss = 0.809
[2019-04-27 23:44] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 6631.47, Accuracy = 0.91, Loss = 0.258
[2019-04-27 23:44] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 6677.50, Accuracy = 0.88, Loss = 0.287
[2019-04-27 23:44] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 6666.31, Accuracy = 0.62, Loss = 0.820
[2019-04-27 23:44] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 6681.32, Accuracy = 0.70, Loss = 0.487
[2019-04-27 23:44] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 6647.57, Accuracy = 0.87, Loss = 0.343
[2019-04-27 23:44] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 6666.47, Accuracy = 0.77, Loss = 0.505
[2019-04-27 23:44] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 6682.74, Accuracy = 0.95, Loss = 0.286
[2019-04-27 23:44] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6215.44, Accuracy = 0.91, Loss = 0.241
[2019-04-27 23:44] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 6703.68, Accuracy = 0.98, Loss = 0.138
[2019-04-27 23:44] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 6646.99, Accuracy = 0.59, Loss = 0.870
[2019-04-27 23:44] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 6694.90, Accuracy = 0.91, Loss = 0.172
[2019-04-27 23:44] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 6647.65, Accuracy = 0.73, Loss = 0.620
[2019-04-27 23:44] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 6672.02, Accuracy = 0.49, Loss = 1.519
[2019-04-27 23:44] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 6661.09, Accuracy = 0.88, Loss = 0.203
[2019-04-27 23:44] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 6663.00, Accuracy = 0.70, Loss = 0.552
[2019-04-27 23:44] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 6658.95, Accuracy = 0.59, Loss = 1.501
[2019-04-27 23:44] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 6703.93, Accuracy = 0.99, Loss = 0.141
[2019-04-27 23:44] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6675.84, Accuracy = 0.78, Loss = 0.373
[2019-04-27 23:44] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 6705.44, Accuracy = 0.99, Loss = 0.134
[2019-04-27 23:44] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 6672.77, Accuracy = 1.00, Loss = 0.152
[2019-04-27 23:44] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 6677.00, Accuracy = 0.95, Loss = 0.228
[2019-04-27 23:44] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 6676.42, Accuracy = 0.92, Loss = 0.193
[2019-04-27 23:44] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 6690.90, Accuracy = 0.87, Loss = 0.285
[2019-04-27 23:44] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 6684.57, Accuracy = 0.77, Loss = 0.436
[2019-04-27 23:44] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 6659.52, Accuracy = 0.83, Loss = 0.403
[2019-04-27 23:44] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 6649.87, Accuracy = 0.83, Loss = 0.457
[2019-04-27 23:44] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 6709.13, Accuracy = 0.98, Loss = 0.142
[2019-04-27 23:44] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6663.91, Accuracy = 0.83, Loss = 0.507
[2019-04-27 23:44] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 6678.16, Accuracy = 0.82, Loss = 0.401
[2019-04-27 23:44] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 6683.15, Accuracy = 0.88, Loss = 0.389
[2019-04-27 23:44] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 6655.48, Accuracy = 0.85, Loss = 0.309
[2019-04-27 23:44] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 6678.91, Accuracy = 0.94, Loss = 0.209
[2019-04-27 23:44] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 6718.44, Accuracy = 0.79, Loss = 0.205
[2019-04-27 23:44] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 6682.40, Accuracy = 1.00, Loss = 0.070
[2019-04-27 23:44] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 6684.07, Accuracy = 0.99, Loss = 0.127
[2019-04-27 23:44] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 6691.90, Accuracy = 0.76, Loss = 0.433
[2019-04-27 23:44] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 6690.15, Accuracy = 0.80, Loss = 0.317
[2019-04-27 23:44] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6693.48, Accuracy = 1.00, Loss = 0.069
[2019-04-27 23:44] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 6667.13, Accuracy = 0.96, Loss = 0.124
[2019-04-27 23:44] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 6702.76, Accuracy = 0.96, Loss = 0.113
[2019-04-27 23:44] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 6618.07, Accuracy = 0.12, Loss = 4.432
[2019-04-27 23:44] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 6624.27, Accuracy = 0.85, Loss = 0.526
[2019-04-27 23:44] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 6659.77, Accuracy = 0.95, Loss = 0.200
[2019-04-27 23:44] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 6720.29, Accuracy = 0.99, Loss = 0.104
[2019-04-27 23:44] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 6708.96, Accuracy = 1.00, Loss = 0.099
[2019-04-27 23:44] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 6651.69, Accuracy = 0.99, Loss = 0.117
[2019-04-27 23:44] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 6715.84, Accuracy = 1.00, Loss = 0.060
[2019-04-27 23:44] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6653.50, Accuracy = 1.00, Loss = 0.068
[2019-04-27 23:44] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 6667.05, Accuracy = 0.73, Loss = 0.396
[2019-04-27 23:44] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 6649.13, Accuracy = 0.75, Loss = 0.482
[2019-04-27 23:44] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 6676.34, Accuracy = 0.55, Loss = 1.471
[2019-04-27 23:44] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 6664.24, Accuracy = 0.25, Loss = 3.382
[2019-04-27 23:44] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 6686.15, Accuracy = 0.49, Loss = 1.877
[2019-04-27 23:44] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 6653.58, Accuracy = 0.77, Loss = 0.453
[2019-04-27 23:44] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 6689.40, Accuracy = 0.56, Loss = 1.404
[2019-04-27 23:44] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 6669.54, Accuracy = 0.70, Loss = 0.679
[2019-04-27 23:44] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 6675.01, Accuracy = 0.84, Loss = 0.286
[2019-04-27 23:44] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6678.08, Accuracy = 1.00, Loss = 0.046
[2019-04-27 23:44] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 6657.63, Accuracy = 0.94, Loss = 0.278
[2019-04-27 23:44] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 6668.13, Accuracy = 0.96, Loss = 0.157
[2019-04-27 23:44] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 6624.60, Accuracy = 0.57, Loss = 1.255
[2019-04-27 23:44] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 6670.94, Accuracy = 0.68, Loss = 0.815
[2019-04-27 23:44] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 6719.87, Accuracy = 1.00, Loss = 0.055
[2019-04-27 23:44] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 6696.15, Accuracy = 0.83, Loss = 0.473
[2019-04-27 23:44] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 6699.83, Accuracy = 1.00, Loss = 0.047
Done training.
[2019-04-27 23:44] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6501.69, Accuracy = 0.09, Loss = 2.301
[2019-04-27 23:44] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 6572.13, Accuracy = 0.07, Loss = 2.313
[2019-04-27 23:44] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 6562.81, Accuracy = 0.10, Loss = 2.299
[2019-04-27 23:44] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 6565.22, Accuracy = 0.06, Loss = 2.314
[2019-04-27 23:44] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 6595.63, Accuracy = 0.15, Loss = 2.295
[2019-04-27 23:44] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 6569.88, Accuracy = 0.08, Loss = 2.306
[2019-04-27 23:44] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 6589.48, Accuracy = 0.14, Loss = 2.297
[2019-04-27 23:44] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 6331.92, Accuracy = 0.09, Loss = 2.302
[2019-04-27 23:44] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 6583.42, Accuracy = 0.10, Loss = 2.302
[2019-04-27 23:44] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 6547.05, Accuracy = 0.12, Loss = 2.301
[2019-04-27 23:44] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6578.82, Accuracy = 0.12, Loss = 2.299
[2019-04-27 23:44] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 6577.20, Accuracy = 0.06, Loss = 2.307
[2019-04-27 23:44] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 6581.16, Accuracy = 0.09, Loss = 2.306
[2019-04-27 23:44] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 6564.50, Accuracy = 0.09, Loss = 2.303
[2019-04-27 23:44] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 6591.66, Accuracy = 0.16, Loss = 2.298
[2019-04-27 23:44] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 6487.32, Accuracy = 0.09, Loss = 2.303
[2019-04-27 23:44] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 6583.50, Accuracy = 0.12, Loss = 2.302
[2019-04-27 23:44] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 6587.13, Accuracy = 0.05, Loss = 2.301
[2019-04-27 23:44] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 6569.32, Accuracy = 0.10, Loss = 2.302
[2019-04-27 23:44] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 6595.14, Accuracy = 0.09, Loss = 2.430
[2019-04-27 23:44] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6545.69, Accuracy = 0.09, Loss = 2.346
[2019-04-27 23:44] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 6597.17, Accuracy = 0.08, Loss = 2.318
[2019-04-27 23:44] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 6551.92, Accuracy = 0.12, Loss = 2.292
[2019-04-27 23:44] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 6593.44, Accuracy = 0.16, Loss = 2.286
[2019-04-27 23:44] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 6580.67, Accuracy = 0.10, Loss = 2.296
[2019-04-27 23:44] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 6596.52, Accuracy = 0.10, Loss = 2.280
[2019-04-27 23:44] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 6525.01, Accuracy = 0.19, Loss = 2.191
[2019-04-27 23:44] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 6532.87, Accuracy = 0.05, Loss = 2.733
[2019-04-27 23:44] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 6595.63, Accuracy = 0.10, Loss = 2.240
[2019-04-27 23:44] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 6542.02, Accuracy = 0.27, Loss = 2.093
[2019-04-27 23:44] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6557.52, Accuracy = 0.25, Loss = 2.013
[2019-04-27 23:44] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 6580.91, Accuracy = 0.20, Loss = 1.880
[2019-04-27 23:44] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 6546.73, Accuracy = 0.24, Loss = 1.864
[2019-04-27 23:44] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 6583.17, Accuracy = 0.25, Loss = 1.887
[2019-04-27 23:44] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 6544.73, Accuracy = 0.20, Loss = 1.944
[2019-04-27 23:44] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 6569.64, Accuracy = 0.22, Loss = 1.708
[2019-04-27 23:44] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 6565.86, Accuracy = 0.32, Loss = 1.738
[2019-04-27 23:44] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 6600.57, Accuracy = 0.20, Loss = 1.681
[2019-04-27 23:44] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 6607.32, Accuracy = 0.28, Loss = 1.723
[2019-04-27 23:44] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 6556.96, Accuracy = 0.33, Loss = 1.640
[2019-04-27 23:44] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6574.87, Accuracy = 0.40, Loss = 1.577
[2019-04-27 23:44] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 6573.26, Accuracy = 0.36, Loss = 1.570
[2019-04-27 23:44] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 6567.95, Accuracy = 0.41, Loss = 1.504
[2019-04-27 23:44] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 6566.43, Accuracy = 0.34, Loss = 1.556
[2019-04-27 23:44] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 6586.24, Accuracy = 0.27, Loss = 1.550
[2019-04-27 23:44] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 6559.93, Accuracy = 0.23, Loss = 1.723
[2019-04-27 23:44] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 6573.42, Accuracy = 0.31, Loss = 1.497
[2019-04-27 23:44] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 6547.85, Accuracy = 0.27, Loss = 1.555
[2019-04-27 23:44] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 6574.06, Accuracy = 0.45, Loss = 1.373
[2019-04-27 23:44] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 6536.05, Accuracy = 0.34, Loss = 1.346
[2019-04-27 23:44] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6568.27, Accuracy = 0.29, Loss = 1.694
[2019-04-27 23:44] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 6568.92, Accuracy = 0.41, Loss = 1.293
[2019-04-27 23:44] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 6556.32, Accuracy = 0.40, Loss = 1.334
[2019-04-27 23:44] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 6534.93, Accuracy = 0.23, Loss = 1.677
[2019-04-27 23:44] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 6545.05, Accuracy = 0.52, Loss = 1.159
[2019-04-27 23:44] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 6534.77, Accuracy = 0.57, Loss = 1.081
[2019-04-27 23:44] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 6562.97, Accuracy = 0.39, Loss = 1.216
[2019-04-27 23:44] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 6543.30, Accuracy = 0.40, Loss = 1.364
[2019-04-27 23:44] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 6584.06, Accuracy = 0.58, Loss = 1.041
[2019-04-27 23:44] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 6541.46, Accuracy = 0.44, Loss = 1.252
[2019-04-27 23:44] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6571.17, Accuracy = 0.59, Loss = 1.026
[2019-04-27 23:44] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 6566.83, Accuracy = 0.57, Loss = 1.070
[2019-04-27 23:44] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 6538.67, Accuracy = 0.33, Loss = 1.448
[2019-04-27 23:44] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 6558.56, Accuracy = 0.40, Loss = 1.326
[2019-04-27 23:44] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 6554.80, Accuracy = 0.38, Loss = 1.166
[2019-04-27 23:44] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 6561.45, Accuracy = 0.62, Loss = 0.942
[2019-04-27 23:44] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 6544.17, Accuracy = 0.54, Loss = 1.104
[2019-04-27 23:44] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 6581.40, Accuracy = 0.67, Loss = 0.850
[2019-04-27 23:44] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 6574.95, Accuracy = 0.62, Loss = 0.868
[2019-04-27 23:44] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 6557.44, Accuracy = 0.39, Loss = 1.290
[2019-04-27 23:44] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6542.74, Accuracy = 0.55, Loss = 1.081
[2019-04-27 23:44] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 6550.48, Accuracy = 0.69, Loss = 0.876
[2019-04-27 23:44] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 6546.57, Accuracy = 0.59, Loss = 0.937
[2019-04-27 23:44] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 6566.99, Accuracy = 0.54, Loss = 0.878
[2019-04-27 23:44] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 6541.70, Accuracy = 0.58, Loss = 0.898
[2019-04-27 23:45] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 6569.00, Accuracy = 0.62, Loss = 0.835
[2019-04-27 23:45] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 6546.97, Accuracy = 0.78, Loss = 0.683
[2019-04-27 23:45] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 6534.69, Accuracy = 0.66, Loss = 0.794
[2019-04-27 23:45] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 6566.67, Accuracy = 0.62, Loss = 0.850
[2019-04-27 23:45] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 6149.16, Accuracy = 0.71, Loss = 0.699
